neck_angle,spine_angle,shoulder_tilt,label
42.7,6.97,45.97,leaning
42.37,6.97,46.04,leaning
42.07,7.01,46.05,leaning
42.04,7.01,46.03,leaning
41.9,7.0,45.66,leaning
41.99,6.99,45.58,leaning
41.84,7.0,45.68,leaning
41.61,6.96,45.49,leaning
41.46,6.8,45.48,leaning
41.54,6.75,45.35,leaning
41.31,6.7,45.47,leaning
40.2,6.86,45.95,leaning
40.73,7.04,45.89,leaning
40.63,7.27,46.3,leaning
40.87,6.95,46.28,leaning
41.06,6.86,46.0,leaning
41.03,6.71,45.98,leaning
40.3,6.55,45.77,leaning
40.48,6.89,45.53,leaning
40.24,7.03,45.24,leaning
41.49,7.01,44.83,leaning
41.45,6.96,44.74,leaning
41.82,6.91,44.58,leaning
41.56,6.82,44.43,leaning
41.4,6.79,44.35,leaning
41.29,6.74,44.41,leaning
41.16,6.73,44.38,leaning
41.1,6.74,44.46,leaning
40.87,6.75,44.33,leaning
40.72,6.64,44.42,leaning
40.42,6.5,44.44,leaning
40.64,6.49,44.57,leaning
40.49,6.38,44.56,leaning
40.07,6.42,44.47,leaning
39.68,6.41,44.61,leaning
