neck_angle,spine_angle,shoulder_tilt,label
41.03,1.1,26.34,leaning
39.45,0.99,26.33,leaning
40.15,0.81,27.11,leaning
39.98,0.49,27.85,leaning
39.63,0.86,28.41,leaning
39.88,0.93,28.46,leaning
38.27,0.73,29.21,leaning
38.19,0.46,29.51,leaning
38.63,0.36,29.55,leaning
40.22,0.69,29.71,leaning
42.7,0.89,29.51,leaning
43.14,1.06,29.52,leaning
40.35,0.53,30.26,leaning
41.24,0.55,30.3,leaning
40.72,0.6,30.16,leaning
40.73,0.63,29.66,leaning
40.91,0.68,29.74,leaning
40.49,0.7,29.3,leaning
40.02,0.9,29.27,leaning
39.94,1.03,29.38,leaning
39.45,1.04,29.54,leaning
38.48,1.01,30.11,leaning
37.78,0.72,30.63,leaning
37.72,1.04,30.99,leaning
39.14,1.1,31.53,leaning
40.56,1.02,32.21,leaning
41.79,0.89,33.94,leaning
42.95,0.6,34.62,leaning
46.66,0.21,34.76,leaning
45.61,0.38,34.73,leaning
43.57,0.04,35.05,leaning
42.83,0.12,34.37,leaning
41.15,0.23,34.37,leaning
40.69,0.52,33.21,leaning
37.71,0.91,31.63,leaning
37.94,0.84,31.77,leaning
38.0,0.59,31.35,leaning
37.35,0.34,31.11,leaning
37.44,0.17,30.77,leaning
38.88,0.46,29.44,leaning
35.52,0.39,30.59,leaning
34.33,0.04,31.35,leaning
34.41,0.03,31.08,leaning
35.25,0.21,29.86,leaning
36.14,0.39,28.37,leaning
35.93,0.28,28.42,leaning
36.91,0.05,29.85,leaning
36.63,0.12,29.77,leaning
36.36,0.42,29.81,leaning
37.83,0.44,29.23,leaning
37.57,0.16,28.71,leaning
36.49,0.08,28.47,leaning
36.52,0.05,27.68,leaning
36.68,0.2,26.61,leaning
36.63,0.26,27.0,leaning
35.85,0.21,27.62,leaning
35.11,0.25,28.29,leaning
35.76,0.2,28.53,leaning
36.39,0.21,27.69,leaning
36.89,0.33,27.38,leaning
36.4,0.61,26.85,leaning
36.8,0.74,26.77,leaning
37.33,0.94,27.29,leaning
37.21,0.7,27.35,leaning
37.32,0.57,26.16,leaning
36.54,0.6,26.04,leaning
35.89,0.4,26.69,leaning
35.87,0.63,26.74,leaning
36.15,0.71,26.47,leaning
35.93,0.74,26.49,leaning
36.34,0.69,27.46,leaning
36.14,0.65,27.84,leaning
36.67,0.78,27.69,leaning
36.11,0.9,27.72,leaning
38.68,1.08,26.35,leaning
37.87,1.3,26.0,leaning
37.86,1.27,25.66,leaning
39.74,0.74,25.18,leaning
39.81,0.92,25.52,leaning
38.79,1.08,25.71,leaning
38.25,0.68,27.17,leaning
38.87,0.6,26.97,leaning
40.12,0.58,26.73,leaning
40.7,0.39,26.45,leaning
38.92,0.44,26.73,leaning
37.62,0.53,27.35,leaning
35.74,0.63,27.3,leaning
36.47,0.66,27.25,leaning
36.55,0.67,26.82,leaning
34.86,0.61,26.55,leaning
35.8,0.68,25.26,leaning
35.67,0.79,25.47,leaning
35.84,1.19,26.22,leaning
35.52,1.22,27.0,leaning
35.53,1.23,27.41,leaning
34.61,1.24,27.32,leaning
35.36,1.27,26.29,leaning
34.8,0.74,27.46,leaning
36.13,0.79,27.66,leaning
36.61,0.56,28.87,leaning
35.72,0.66,29.14,leaning
35.23,0.46,30.03,leaning
35.94,0.51,30.4,leaning
36.11,0.65,30.6,leaning
36.48,0.75,30.74,leaning
38.91,0.86,31.28,leaning
40.6,1.11,31.11,leaning
41.81,1.48,30.23,leaning
41.3,1.66,30.51,leaning
38.68,1.67,30.91,leaning
37.07,1.78,30.73,leaning
35.43,2.07,31.01,leaning
35.79,0.97,30.33,leaning
36.21,0.04,30.83,leaning
36.47,0.13,30.55,leaning
35.88,0.27,29.05,leaning
36.24,0.02,28.6,leaning
35.56,0.37,28.63,leaning
35.19,0.2,28.86,leaning
34.6,0.18,29.06,leaning
35.86,0.01,28.41,leaning
35.64,0.07,28.14,leaning
35.37,0.01,28.04,leaning
35.74,0.12,28.4,leaning
34.94,0.46,28.91,leaning
35.26,0.84,28.87,leaning
36.12,0.75,28.94,leaning
35.34,0.54,28.61,leaning
35.23,0.66,27.31,leaning
36.92,0.44,26.43,leaning
36.33,0.47,26.72,leaning
35.87,0.08,27.56,leaning
35.18,0.15,27.93,leaning
34.93,0.32,28.09,leaning
35.57,0.21,27.57,leaning
35.3,0.35,27.28,leaning
35.82,0.45,26.49,leaning
34.41,0.17,26.26,leaning
35.18,0.36,26.36,leaning
36.21,0.35,26.55,leaning
35.93,0.28,26.47,leaning
35.96,0.31,26.34,leaning
35.56,0.5,25.81,leaning
35.78,0.58,25.01,leaning
35.61,0.18,25.8,leaning
35.99,0.25,25.81,leaning
35.51,0.58,25.55,leaning
36.29,0.67,25.24,leaning
36.04,0.62,25.62,leaning
35.47,0.6,26.45,leaning
34.74,1.0,26.62,leaning
35.39,0.98,26.21,leaning
36.44,1.21,25.56,leaning
36.63,0.88,25.61,leaning
36.63,0.93,25.54,leaning
35.8,1.03,25.66,leaning
36.08,0.96,26.05,leaning
35.98,1.15,26.49,leaning
35.96,1.1,26.66,leaning
35.67,1.07,26.59,leaning
35.32,0.78,26.41,leaning
35.24,0.84,26.27,leaning
35.15,0.84,26.47,leaning
34.07,0.76,27.36,leaning
34.42,0.85,26.78,leaning
34.93,1.03,26.35,leaning
35.58,0.76,26.2,leaning
35.35,0.86,25.46,leaning
34.84,0.53,25.63,leaning
34.36,0.68,25.58,leaning
34.31,0.87,26.01,leaning
34.11,0.9,26.39,leaning
33.93,1.21,26.71,leaning
33.95,1.14,26.76,leaning
35.0,1.27,25.64,leaning
35.03,1.21,24.62,leaning
34.49,1.08,24.88,leaning
33.69,1.23,24.91,leaning
33.66,1.34,25.18,leaning
33.19,1.46,25.69,leaning
33.44,1.5,25.33,leaning
34.51,1.67,24.86,leaning
34.84,1.78,25.19,leaning
33.6,1.9,25.67,leaning
33.11,1.75,26.06,leaning
33.05,1.65,26.34,leaning
32.77,1.61,27.28,leaning
32.94,1.28,27.5,leaning
33.27,1.23,28.04,leaning
33.05,0.89,29.04,leaning
34.47,0.85,28.89,leaning
38.71,0.69,28.5,leaning
39.22,0.82,29.19,leaning
38.47,0.67,29.9,leaning
39.66,0.39,34.7,leaning
40.11,0.78,35.0,leaning
39.39,0.78,35.69,leaning
39.25,0.76,36.15,leaning
37.7,0.71,36.97,leaning
37.28,0.68,37.88,leaning
40.64,0.58,37.89,leaning
39.54,0.66,37.35,leaning
37.79,0.86,35.71,leaning
36.91,1.27,33.59,leaning
35.63,1.45,32.88,leaning
36.54,1.45,32.37,leaning
37.41,1.36,31.84,leaning
37.9,1.03,32.06,leaning
37.34,0.8,32.44,leaning
37.2,0.93,31.86,leaning
36.91,0.77,31.77,leaning
35.83,0.54,32.53,leaning
36.28,0.62,31.77,leaning
36.6,0.38,32.43,leaning
34.19,0.44,33.97,leaning
32.13,0.26,34.36,leaning
30.88,0.36,34.8,leaning
30.74,0.11,34.83,leaning
30.09,0.06,34.84,leaning
30.47,0.12,35.18,leaning
31.41,0.08,34.87,leaning
32.42,0.14,35.15,leaning
32.55,0.5,35.03,leaning
32.33,0.28,34.07,leaning
32.17,0.15,33.98,leaning
32.49,0.46,33.28,leaning
31.95,0.53,33.31,leaning
32.6,0.42,33.21,leaning
30.97,0.26,33.04,leaning
30.36,0.49,32.76,leaning
30.54,0.58,32.18,leaning
30.53,0.81,32.89,leaning
33.31,0.82,33.28,leaning
33.62,0.71,34.34,leaning
31.16,0.94,34.48,leaning
30.72,1.13,34.48,leaning
29.08,0.57,34.69,leaning
28.55,1.21,34.85,leaning
28.93,1.12,35.0,leaning
26.73,1.18,33.79,leaning
26.23,1.23,33.16,leaning
25.86,0.71,33.16,leaning
26.41,0.96,33.08,leaning
