neck_angle,spine_angle,shoulder_tilt,label
19.19,2.71,1.16,neck_forward
20.17,3.03,2.09,neck_forward
20.58,2.93,3.09,neck_forward
21.12,3.05,2.55,neck_forward
20.86,3.59,2.97,neck_forward
20.06,3.56,2.64,neck_forward
21.22,3.44,2.95,neck_forward
22.46,3.37,3.07,neck_forward
21.76,3.56,3.55,neck_forward
20.99,3.8,4.24,neck_forward
20.98,3.71,4.6,neck_forward
20.35,3.88,4.91,neck_forward
20.29,3.85,5.13,neck_forward
20.25,3.89,5.65,neck_forward
20.1,3.8,5.52,neck_forward
19.87,3.84,5.56,neck_forward
19.41,3.87,5.39,neck_forward
19.15,3.69,5.09,neck_forward
20.81,3.46,4.24,neck_forward
21.38,3.35,3.12,neck_forward
21.27,3.33,2.59,neck_forward
22.39,3.08,2.51,neck_forward
23.86,2.74,2.53,neck_forward
24.75,2.8,2.76,neck_forward
21.77,3.53,3.43,neck_forward
21.69,3.4,3.86,neck_forward
22.58,2.65,1.01,neck_forward
22.68,2.84,1.34,neck_forward
21.44,3.78,3.22,neck_forward
19.77,4.03,3.63,neck_forward
20.64,4.14,3.96,neck_forward
19.87,4.51,4.45,neck_forward
20.56,4.74,4.03,neck_forward
19.74,3.98,2.09,neck_forward
18.74,4.17,3.02,neck_forward
18.08,4.66,3.63,neck_forward
17.59,4.49,4.35,neck_forward
15.63,4.47,4.62,neck_forward
15.31,4.42,3.74,neck_forward
16.29,4.23,4.64,neck_forward
17.64,4.29,5.3,neck_forward
19.74,4.43,6.23,neck_forward
21.22,3.55,5.22,neck_forward
20.28,3.42,5.12,neck_forward
20.15,3.61,4.57,neck_forward
20.57,3.39,4.24,neck_forward
21.48,3.41,7.15,neck_forward
21.88,3.06,7.95,neck_forward
21.29,3.25,7.29,neck_forward
21.71,3.21,7.67,neck_forward
32.88,16.85,49.9,leaning
31.86,17.54,49.74,leaning
29.69,17.19,49.64,leaning
27.73,17.0,48.13,leaning
26.08,16.83,48.0,leaning
4.6,16.16,47.49,leaning
3.11,16.58,45.69,leaning
3.08,19.1,51.39,leaning
4.7,18.64,47.51,leaning
4.54,18.85,45.49,leaning
2.15,16.87,43.33,leaning
18.07,13.13,43.33,leaning
38.29,16.46,60.21,leaning
42.67,17.01,60.96,leaning
37.46,17.81,61.78,leaning
35.09,17.23,61.84,leaning
36.81,15.1,47.49,leaning
21.7,16.03,54.94,leaning
50.33,15.3,72.9,leaning
51.94,19.35,81.57,leaning
55.87,19.45,84.98,leaning
55.52,19.45,83.68,leaning
56.73,19.1,81.1,leaning
57.53,19.22,81.25,leaning
55.81,19.35,81.88,leaning
51.49,19.2,80.72,leaning
45.14,18.76,77.92,leaning
42.2,18.1,77.23,leaning
40.87,21.64,78.8,leaning
39.51,21.44,78.64,leaning
37.0,21.31,78.04,leaning
34.19,20.73,78.09,leaning
36.48,20.57,77.07,leaning
38.16,20.32,78.2,leaning
39.02,19.97,79.47,leaning
39.25,19.94,79.65,leaning
39.19,19.86,79.77,leaning
38.23,19.91,79.38,leaning
37.04,20.27,78.33,leaning
37.69,20.5,77.75,leaning
37.3,21.14,77.33,leaning
37.3,21.65,77.42,leaning
36.22,21.55,76.99,leaning
36.36,21.8,76.39,leaning
36.5,21.88,75.08,leaning
34.95,21.83,74.98,leaning
33.97,21.42,75.88,leaning
34.6,21.24,74.2,leaning
34.58,21.46,74.74,leaning
35.91,21.56,74.04,leaning
35.0,21.7,72.71,leaning
34.95,21.8,73.75,leaning
34.96,21.8,74.65,leaning
32.27,21.45,70.11,leaning
33.12,21.91,70.24,leaning
31.16,21.44,71.24,leaning
29.96,21.06,70.79,leaning
29.95,21.45,71.93,leaning
32.47,21.29,75.44,leaning
39.21,21.26,77.81,leaning
40.02,20.9,76.79,leaning
37.86,21.05,75.5,leaning
40.35,21.01,75.15,leaning
40.17,21.22,73.6,leaning
40.1,21.01,73.27,leaning
40.52,21.1,72.35,leaning
42.25,21.26,72.22,leaning
41.86,21.2,72.12,leaning
41.44,21.47,73.33,leaning
40.54,21.55,73.95,leaning
38.36,21.7,73.91,leaning
36.35,21.69,72.98,leaning
36.05,21.68,73.67,leaning
36.71,21.57,73.17,leaning
36.65,21.65,73.21,leaning
36.89,21.44,73.05,leaning
36.82,21.44,72.48,leaning
36.78,21.51,72.6,leaning
37.05,21.65,73.17,leaning
37.39,21.59,72.94,leaning
38.16,21.59,73.87,leaning
34.64,21.6,73.7,leaning
26.28,21.72,74.03,leaning
26.1,21.65,74.21,leaning
27.91,21.88,75.09,leaning
29.95,21.94,75.05,leaning
32.55,22.2,75.04,leaning
35.43,22.03,73.84,leaning
36.16,22.07,73.7,leaning
36.85,22.01,73.81,leaning
36.87,21.84,74.26,leaning
36.13,21.92,73.76,leaning
31.63,21.94,73.23,leaning
28.72,22.17,74.45,leaning
29.15,22.46,74.9,leaning
30.38,22.36,75.34,leaning
32.17,22.3,76.4,leaning
25.25,22.65,77.33,leaning
18.33,21.85,78.91,leaning
18.08,21.13,78.48,leaning
15.5,20.57,76.77,leaning
12.93,20.91,77.46,leaning
13.29,20.95,78.03,leaning
14.17,20.47,79.93,leaning
13.44,20.12,78.55,leaning
15.72,20.3,75.56,leaning
28.11,21.64,73.64,leaning
33.17,21.9,74.8,leaning
37.5,21.99,78.46,leaning
44.94,21.54,79.15,leaning
48.52,21.99,79.43,leaning
47.53,22.03,78.56,leaning
48.09,22.17,80.12,leaning
47.37,22.31,81.66,leaning
47.6,22.42,81.96,leaning
45.22,22.21,79.41,leaning
43.21,21.92,76.61,leaning
44.36,22.07,77.04,leaning
42.17,22.58,79.02,leaning
37.57,23.38,77.08,leaning
38.49,22.91,79.32,leaning
46.27,22.11,81.4,leaning
30.95,21.29,77.89,leaning
35.1,21.09,79.57,leaning
37.28,20.45,80.7,leaning
37.25,20.33,81.2,leaning
36.35,20.44,80.71,leaning
31.86,20.67,79.67,leaning
32.43,20.54,79.65,leaning
32.23,20.79,78.85,leaning
33.62,20.91,79.01,leaning
34.65,21.07,79.53,leaning
35.26,20.5,79.97,leaning
11.09,21.15,79.52,leaning
6.18,20.9,79.17,leaning
12.08,20.57,77.61,leaning
26.57,20.67,81.51,leaning
28.25,20.74,82.44,leaning
25.28,20.57,83.07,leaning
7.06,19.77,74.41,leaning
6.48,18.48,75.78,leaning
6.93,18.0,75.98,leaning
7.12,17.62,75.82,leaning
6.57,17.56,72.57,leaning
27.92,19.24,72.08,leaning
33.48,19.08,72.97,leaning
34.36,18.99,73.47,leaning
34.52,19.41,73.39,leaning
34.51,19.68,73.97,leaning
30.09,19.99,74.91,leaning
29.0,21.23,69.88,leaning
30.02,20.83,69.49,leaning
29.32,20.71,70.29,leaning
23.97,21.14,65.7,leaning
19.83,21.47,62.55,leaning
21.07,21.25,62.0,leaning
17.02,21.73,61.65,leaning
16.5,20.75,62.71,leaning
21.48,20.59,63.51,leaning
25.96,21.77,63.49,leaning
26.69,21.56,62.16,leaning
27.24,21.12,63.26,leaning
27.95,20.99,64.34,leaning
29.04,20.75,65.09,leaning
29.22,20.63,65.14,leaning
29.43,20.34,63.78,leaning
29.02,20.21,61.57,leaning
28.74,20.2,61.79,leaning
25.74,21.17,62.55,leaning
24.08,21.04,62.91,leaning
22.2,21.1,64.27,leaning
21.11,20.98,64.74,leaning
20.91,19.74,65.22,leaning
24.67,19.7,61.85,leaning
26.49,20.91,59.84,leaning
31.59,22.28,61.65,leaning
32.65,23.13,61.68,leaning
31.75,22.83,61.63,leaning
34.53,23.0,63.51,leaning
34.36,22.7,64.19,leaning
32.55,22.8,64.18,leaning
32.38,22.9,63.82,leaning
32.9,22.9,63.07,leaning
31.48,22.68,63.2,leaning
30.36,22.45,63.34,leaning
30.48,22.52,63.47,leaning
30.31,22.9,64.53,leaning
30.5,23.04,64.61,leaning
29.47,23.02,64.29,leaning
28.61,22.82,63.93,leaning
28.0,22.2,63.48,leaning
29.38,21.94,62.29,leaning
28.97,21.71,61.0,leaning
28.59,21.87,60.32,leaning
28.76,21.73,59.27,leaning
28.84,21.73,59.15,leaning
28.81,21.82,59.3,leaning
29.96,21.77,59.84,leaning
30.64,22.19,60.86,leaning
30.95,22.0,61.02,leaning
30.89,22.0,61.05,leaning
31.23,21.87,61.43,leaning
30.99,21.93,61.71,leaning
31.81,22.09,60.7,leaning
31.62,21.81,59.86,leaning
31.36,21.46,60.02,leaning
31.31,21.3,60.14,leaning
32.34,21.3,60.04,leaning
33.07,21.18,60.11,leaning
33.59,21.25,60.2,leaning
34.51,21.26,60.57,leaning
34.48,21.35,60.71,leaning
34.3,21.2,60.55,leaning
30.69,21.24,60.25,leaning
28.34,21.56,59.77,leaning
27.5,21.37,60.58,leaning
27.88,20.68,63.32,leaning
26.86,20.11,66.25,leaning
26.7,20.17,67.18,leaning
25.24,19.89,63.34,leaning
20.47,20.1,60.11,leaning
21.89,20.52,59.98,leaning
21.89,20.64,63.34,leaning
22.05,20.08,61.12,leaning
24.32,20.68,60.1,leaning
24.91,20.44,58.94,leaning
25.39,20.42,58.89,leaning
26.35,20.49,58.69,leaning
26.65,20.17,59.16,leaning
25.55,19.95,59.3,leaning
23.43,20.51,59.7,leaning
22.13,20.95,61.03,leaning
23.57,20.86,62.3,leaning
23.91,20.94,60.08,leaning
20.03,20.28,56.36,leaning
11.27,20.34,59.11,leaning
19.46,20.14,59.26,leaning
25.34,19.49,59.45,leaning
27.44,19.17,61.18,leaning
28.82,18.53,61.75,leaning
28.11,18.55,61.04,leaning
27.88,19.14,62.46,leaning
27.63,18.91,62.44,leaning
27.15,19.04,62.31,leaning
27.2,18.97,62.23,leaning
27.12,18.95,62.03,leaning
27.0,19.01,61.6,leaning
26.09,19.32,61.6,leaning
25.48,19.34,61.35,leaning
24.99,19.31,61.41,leaning
24.61,18.89,61.31,leaning
24.72,18.88,61.46,leaning
24.8,19.04,61.97,leaning
24.91,19.02,61.44,leaning
24.97,18.68,61.9,leaning
25.39,18.73,62.93,leaning
25.61,19.03,63.23,leaning
25.71,18.94,63.64,leaning
25.93,19.06,63.19,leaning
23.09,18.81,61.68,leaning
7.69,19.13,62.63,leaning
6.05,19.67,62.16,leaning
20.68,19.9,61.35,leaning
22.14,19.79,60.42,leaning
22.22,19.71,59.88,leaning
11.61,19.8,61.13,leaning
6.4,20.33,62.08,leaning
17.11,19.55,62.86,leaning
22.62,18.78,61.16,leaning
21.82,18.89,60.05,leaning
20.87,18.97,58.98,leaning
19.37,19.24,57.96,leaning
18.74,19.06,57.99,leaning
18.76,19.02,58.19,leaning
18.16,19.58,57.62,leaning
4.49,19.59,59.55,leaning
14.36,19.82,61.1,leaning
25.06,19.51,59.22,leaning
25.17,19.75,58.15,leaning
27.63,19.63,58.22,leaning
28.07,19.7,58.4,leaning
28.89,19.61,58.18,leaning
29.63,19.5,57.51,leaning
28.85,19.04,57.03,leaning
28.64,19.37,57.2,leaning
28.06,19.67,57.36,leaning
27.92,19.89,57.83,leaning
27.7,19.46,58.1,leaning
26.74,19.21,57.05,leaning
26.37,18.92,56.6,leaning
23.65,20.6,55.59,leaning
25.48,19.69,54.93,leaning
21.13,19.86,55.66,leaning
19.58,20.17,56.19,leaning
20.45,19.92,57.05,leaning
23.69,19.32,58.12,leaning
26.9,18.82,58.29,leaning
27.0,18.44,57.6,leaning
28.93,18.15,56.88,leaning
28.71,17.69,56.68,leaning
28.43,17.08,55.47,leaning
27.64,16.88,57.61,leaning
26.86,17.01,57.64,leaning
26.9,16.86,56.88,leaning
26.79,16.34,55.29,leaning
25.91,16.37,54.31,leaning
26.09,16.62,54.3,leaning
26.08,16.65,54.62,leaning
26.58,16.25,54.19,leaning
27.34,16.59,54.85,leaning
28.23,16.34,56.42,leaning
27.65,16.78,56.69,leaning
28.08,17.05,55.52,leaning
27.58,16.57,57.11,leaning
23.0,17.05,58.04,leaning
2.48,18.04,59.47,leaning
2.98,18.48,60.02,leaning
22.33,18.46,59.38,leaning
23.25,18.58,60.16,leaning
24.01,18.26,60.3,leaning
23.92,17.97,58.3,leaning
23.92,18.25,57.41,leaning
23.11,18.24,57.06,leaning
23.13,18.01,56.53,leaning
22.91,18.04,57.16,leaning
23.97,18.0,57.27,leaning
23.52,18.15,57.92,leaning
23.43,18.3,58.05,leaning
23.57,18.49,57.75,leaning
23.06,18.72,57.81,leaning
22.75,18.75,57.68,leaning
22.49,18.81,57.3,leaning
22.85,18.64,57.68,leaning
23.19,18.46,57.81,leaning
24.17,18.35,57.56,leaning
24.61,18.83,57.4,leaning
25.12,19.23,55.75,leaning
24.03,19.31,55.74,leaning
24.43,19.37,55.68,leaning
24.67,19.58,56.97,leaning
23.03,18.95,58.02,leaning
22.89,18.9,58.12,leaning
30.97,18.83,56.45,leaning
30.69,19.37,56.02,leaning
30.11,19.42,55.81,leaning
29.96,19.92,53.59,leaning
30.14,19.62,53.64,leaning
29.6,19.45,52.97,leaning
30.56,20.68,55.65,leaning
31.4,21.51,56.59,leaning
31.21,21.42,58.09,leaning
32.57,20.84,57.52,leaning
33.12,21.73,57.17,leaning
33.79,22.15,56.92,leaning
33.93,21.98,56.44,leaning
33.62,21.47,56.84,leaning
33.84,21.57,56.23,leaning
34.94,21.8,56.07,leaning
34.13,21.57,57.13,leaning
34.0,21.83,57.35,leaning
34.13,21.75,57.05,leaning
34.25,21.5,56.36,leaning
33.88,21.36,56.34,leaning
31.27,21.36,56.87,leaning
28.45,20.66,56.54,leaning
28.35,20.74,57.02,leaning
28.26,20.7,57.58,leaning
