neck_angle,spine_angle,shoulder_tilt,label
56.23,20.94,60.61,leaning
55.31,21.05,61.47,leaning
47.91,20.32,61.11,leaning
44.3,20.26,61.39,leaning
44.16,20.23,63.31,leaning
43.98,20.26,63.17,leaning
49.93,19.97,60.45,leaning
45.7,20.07,62.51,leaning
30.4,20.68,65.69,leaning
30.0,20.58,64.52,leaning
30.03,20.55,63.63,leaning
30.94,20.43,62.89,leaning
31.45,20.38,62.69,leaning
31.62,20.43,62.27,leaning
32.61,20.63,62.37,leaning
36.46,20.85,61.83,leaning
36.19,20.5,61.31,leaning
35.9,20.3,61.29,leaning
35.67,20.15,61.64,leaning
36.32,20.58,63.18,leaning
36.87,21.38,63.46,leaning
47.53,21.56,60.85,leaning
55.02,21.26,59.27,leaning
56.01,20.95,58.58,leaning
56.96,20.85,57.16,leaning
57.77,21.15,57.44,leaning
58.88,21.44,53.85,leaning
58.79,20.99,53.74,leaning
56.71,21.08,56.03,leaning
56.49,21.58,55.55,leaning
56.69,21.76,55.06,leaning
57.12,21.84,53.86,leaning
57.13,22.12,52.85,leaning
57.49,21.76,51.63,leaning
58.28,21.78,50.92,leaning
57.9,21.82,51.64,leaning
57.41,21.37,52.26,leaning
56.06,21.22,54.16,leaning
54.83,21.07,54.68,leaning
57.91,20.22,53.73,leaning
59.83,20.61,54.23,leaning
61.09,21.05,54.34,leaning
62.21,21.2,55.41,leaning
62.94,21.27,56.4,leaning
62.79,20.86,55.68,leaning
61.95,20.37,55.24,leaning
61.13,20.44,55.32,leaning
61.98,20.06,54.69,leaning
62.97,20.59,54.59,leaning
62.75,20.92,55.21,leaning
62.89,20.92,55.53,leaning
64.0,20.8,54.94,leaning
64.07,20.68,55.06,leaning
63.89,20.92,54.42,leaning
64.02,20.68,54.16,leaning
64.88,20.33,53.93,leaning
67.52,20.46,52.22,leaning
66.68,20.5,54.56,leaning
65.15,20.54,56.22,leaning
64.18,20.87,57.35,leaning
63.59,20.94,56.63,leaning
63.49,20.98,56.34,leaning
65.93,21.27,55.44,leaning
66.85,21.67,56.38,leaning
66.1,22.07,57.12,leaning
64.68,21.98,58.87,leaning
64.85,21.36,55.91,leaning
64.24,21.35,54.72,leaning
62.83,21.64,59.27,leaning
65.0,21.58,59.56,leaning
65.57,21.77,59.28,leaning
66.09,21.94,57.14,leaning
66.35,22.23,57.18,leaning
65.24,21.67,55.12,leaning
63.51,21.59,56.59,leaning
62.09,21.28,56.85,leaning
60.98,21.31,57.0,leaning
59.05,21.64,57.83,leaning
59.21,21.49,56.84,leaning
59.33,21.52,57.7,leaning
60.32,21.61,56.28,leaning
59.22,21.44,62.19,leaning
57.25,21.62,63.0,leaning
59.27,21.33,60.41,leaning
61.78,21.07,59.43,leaning
62.51,21.3,58.9,leaning
63.24,21.45,58.85,leaning
62.05,21.71,59.32,leaning
61.95,22.46,60.93,leaning
62.28,22.41,62.66,leaning
63.33,22.31,61.37,leaning
62.76,22.39,61.84,leaning
59.88,22.5,60.61,leaning
30.85,20.46,54.73,leaning
27.64,19.52,52.97,leaning
27.61,19.62,54.27,leaning
27.94,21.17,56.5,leaning
29.44,21.33,57.47,leaning
31.72,20.43,57.91,leaning
31.75,20.56,58.99,leaning
