neck_angle,spine_angle,shoulder_tilt,label
1.72,10.41,22.82,leaning
0.55,10.62,22.92,leaning
0.73,10.72,22.73,leaning
0.51,10.45,22.5,leaning
1.56,11.51,22.75,leaning
1.4,11.29,22.09,leaning
0.97,10.76,21.51,leaning
1.32,10.54,22.02,leaning
2.02,11.1,23.02,leaning
1.01,11.06,23.44,leaning
0.9,10.97,23.86,leaning
1.41,10.14,23.37,leaning
2.16,10.26,23.31,leaning
1.8,10.82,23.65,leaning
0.21,10.88,22.41,leaning
2.45,9.99,21.16,leaning
3.23,9.61,20.72,leaning
1.28,10.39,21.59,leaning
2.99,10.66,20.23,leaning
3.2,10.12,18.17,leaning
1.32,11.19,18.98,leaning
4.63,11.03,17.33,leaning
5.08,11.21,19.67,leaning
4.31,11.06,20.9,leaning
3.98,11.71,22.39,leaning
4.21,11.78,23.12,leaning
4.37,11.4,22.96,leaning
4.11,11.05,23.03,leaning
2.53,10.82,22.34,leaning
2.56,11.13,21.49,leaning
2.8,11.46,21.07,leaning
2.88,11.66,21.26,leaning
4.09,11.42,22.06,leaning
4.48,11.1,22.27,leaning
4.49,10.98,22.28,leaning
4.35,10.96,22.39,leaning
4.34,10.92,22.27,leaning
4.13,10.89,22.14,leaning
4.36,11.16,22.23,leaning
4.45,11.26,22.1,leaning
4.65,11.17,21.89,leaning
4.48,11.19,22.02,leaning
4.41,11.06,22.24,leaning
4.55,11.0,22.05,leaning
4.97,11.04,22.01,leaning
5.24,11.02,22.08,leaning
4.46,11.5,22.8,leaning
4.43,11.49,23.02,leaning
4.73,11.4,22.93,leaning
4.84,11.36,22.9,leaning
4.44,11.39,23.27,leaning
3.85,11.41,23.55,leaning
3.75,11.24,23.64,leaning
3.62,11.02,23.6,leaning
4.03,11.21,23.37,leaning
4.12,11.2,23.39,leaning
3.7,11.48,23.7,leaning
3.29,11.72,24.43,leaning
3.26,11.55,25.19,leaning
3.19,11.49,25.3,leaning
2.72,11.68,25.27,leaning
2.73,11.6,25.18,leaning
2.95,11.78,25.1,leaning
3.14,11.7,24.75,leaning
3.27,11.91,24.58,leaning
3.28,12.03,24.74,leaning
3.46,12.01,24.78,leaning
3.67,12.06,24.73,leaning
3.72,12.83,25.24,leaning
4.02,13.41,25.99,leaning
4.19,13.13,25.65,leaning
3.99,12.93,25.58,leaning
3.28,12.88,25.41,leaning
3.6,12.8,25.31,leaning
3.58,12.78,25.19,leaning
3.38,13.14,25.5,leaning
2.9,13.04,25.51,leaning
2.05,12.82,25.71,leaning
1.97,12.63,25.34,leaning
2.04,12.63,25.57,leaning
2.41,12.55,25.35,leaning
2.3,12.1,25.1,leaning
2.12,12.23,24.85,leaning
1.91,12.32,24.64,leaning
2.56,12.22,24.16,leaning
3.26,12.07,23.74,leaning
3.55,12.18,23.85,leaning
3.4,12.46,24.18,leaning
4.1,12.0,24.16,leaning
4.38,11.83,23.89,leaning
4.22,11.83,23.59,leaning
4.46,11.74,23.3,leaning
4.67,11.6,23.27,leaning
4.64,11.27,22.89,leaning
4.66,11.34,22.86,leaning
4.91,11.26,22.74,leaning
4.72,11.25,22.5,leaning
4.38,11.3,22.5,leaning
4.19,11.35,22.42,leaning
3.83,11.74,22.78,leaning
3.85,11.53,23.03,leaning
