neck_angle,spine_angle,shoulder_tilt,label
6.03,1.86,7.0,neck_forward
3.66,2.43,6.02,neck_forward
0.5,2.4,4.9,neck_forward
2.11,3.84,5.66,neck_forward
22.18,3.62,6.19,neck_forward
30.94,3.0,7.26,neck_forward
36.0,3.91,13.42,neck_forward
33.62,5.47,14.5,neck_forward
33.98,5.67,13.6,neck_forward
41.11,5.13,14.82,neck_forward
16.59,5.8,14.99,neck_forward
6.93,6.22,16.06,neck_forward
0.92,6.61,17.37,neck_forward
1.44,6.12,17.56,neck_forward
0.56,4.05,15.26,neck_forward
7.04,5.07,15.08,neck_forward
5.55,5.74,14.8,neck_forward
5.75,5.97,14.2,neck_forward
6.58,4.82,11.97,neck_forward
6.9,4.75,12.11,neck_forward
9.72,5.34,12.89,neck_forward
26.05,8.6,23.29,leaning
24.97,8.75,23.59,leaning
23.81,8.78,23.33,leaning
22.53,8.75,23.83,leaning
21.99,11.13,31.2,leaning
12.74,14.76,41.38,leaning
21.06,14.51,37.0,leaning
23.48,12.62,20.67,leaning
23.39,11.26,21.25,leaning
34.79,11.97,26.82,leaning
32.64,12.37,30.92,leaning
38.17,10.74,30.06,leaning
37.63,11.99,31.92,leaning
37.73,12.74,32.76,leaning
37.84,12.52,34.29,leaning
37.54,12.45,33.16,leaning
25.81,11.93,32.39,leaning
17.97,11.82,31.45,leaning
17.85,10.79,30.35,leaning
19.77,11.59,33.99,leaning
18.39,12.14,35.94,leaning
18.24,12.76,37.51,leaning
17.28,12.48,36.43,leaning
5.07,12.31,36.2,leaning
2.14,12.12,33.24,leaning
1.62,11.67,31.31,leaning
9.75,11.44,30.4,leaning
11.26,11.44,29.83,leaning
11.12,11.66,28.83,leaning
10.93,11.2,28.3,leaning
10.55,11.23,28.32,leaning
9.46,11.24,28.58,leaning
8.69,11.27,28.54,leaning
10.46,11.4,27.99,leaning
16.37,11.66,29.1,leaning
24.51,12.13,33.3,leaning
25.77,13.76,40.91,leaning
26.33,14.52,44.66,leaning
21.05,14.59,41.67,leaning
17.63,14.03,38.4,leaning
16.42,13.61,36.81,leaning
16.01,13.45,36.51,leaning
16.55,13.22,35.71,leaning
16.55,12.99,35.37,leaning
17.24,12.72,35.19,leaning
16.78,12.27,35.4,leaning
16.6,12.39,37.03,leaning
15.48,11.84,38.7,leaning
15.83,12.02,39.2,leaning
14.67,12.07,39.36,leaning
14.22,12.48,41.01,leaning
14.91,12.68,43.74,leaning
15.12,12.7,45.07,leaning
13.22,14.29,43.75,leaning
12.91,12.99,38.37,leaning
12.5,11.8,33.54,leaning
12.46,11.19,32.02,leaning
12.05,10.83,31.39,leaning
10.86,10.74,31.03,leaning
10.56,10.59,31.56,leaning
14.51,10.75,32.87,leaning
14.92,11.61,34.13,leaning
15.51,11.7,33.74,leaning
8.88,11.65,33.38,leaning
6.73,11.73,32.66,leaning
6.57,11.57,32.51,leaning
6.26,11.55,32.28,leaning
5.25,11.43,32.8,leaning
4.81,11.34,33.03,leaning
4.58,11.2,33.17,leaning
4.38,11.25,33.09,leaning
5.06,10.85,33.17,leaning
4.85,10.12,30.18,leaning
4.38,10.1,28.89,leaning
5.49,9.67,28.32,leaning
6.42,9.68,28.59,leaning
6.74,9.52,26.93,leaning
5.8,9.59,26.48,leaning
2.27,9.6,26.61,leaning
2.25,9.21,26.61,leaning
2.11,8.44,26.62,leaning
1.4,8.61,27.51,leaning
0.56,8.96,27.99,leaning
0.71,9.34,28.32,leaning
0.54,9.33,27.99,leaning
0.42,9.54,28.01,leaning
1.14,9.46,28.16,leaning
7.57,9.49,28.16,leaning
9.22,9.46,28.2,leaning
9.66,9.54,28.05,leaning
10.99,9.33,28.27,leaning
11.63,9.43,28.47,leaning
12.01,9.44,28.32,leaning
13.7,9.69,28.39,leaning
13.69,9.58,28.51,leaning
13.52,9.19,28.22,leaning
13.45,8.9,27.84,leaning
13.46,8.78,27.69,leaning
13.03,8.86,27.75,leaning
12.82,8.52,27.69,leaning
12.62,8.89,27.13,leaning
12.82,9.34,27.24,leaning
12.77,9.49,27.12,leaning
12.33,9.38,27.06,leaning
11.92,9.44,27.1,leaning
11.74,9.11,26.81,leaning
8.65,9.11,27.17,leaning
10.0,9.09,26.9,leaning
11.71,9.45,26.78,leaning
15.07,9.34,26.32,leaning
22.49,9.87,31.64,leaning
26.39,9.85,32.68,leaning
16.13,9.7,32.34,leaning
13.57,9.68,32.0,leaning
14.68,9.78,31.63,leaning
16.42,10.18,31.09,leaning
17.9,10.44,30.73,leaning
17.85,10.26,30.65,leaning
18.0,10.1,30.29,leaning
17.31,10.06,29.94,leaning
17.58,9.9,30.1,leaning
17.87,9.86,30.29,leaning
17.84,9.66,30.71,leaning
17.59,9.45,31.72,leaning
17.62,9.34,31.68,leaning
17.65,9.63,31.82,leaning
17.54,9.63,30.5,leaning
17.68,10.17,30.01,leaning
17.38,10.23,29.83,leaning
16.18,10.58,30.87,leaning
15.37,10.6,31.81,leaning
9.99,10.65,32.1,leaning
3.13,10.48,32.13,leaning
6.65,9.92,32.15,leaning
6.2,9.69,32.66,leaning
10.06,9.41,31.99,leaning
4.19,9.82,32.18,leaning
0.89,10.64,32.65,leaning
3.46,10.7,33.26,leaning
5.77,10.48,30.64,leaning
17.23,10.63,31.35,leaning
23.26,10.9,34.4,leaning
22.45,10.68,35.16,leaning
11.75,10.09,35.29,leaning
10.84,9.79,34.55,leaning
15.55,10.07,34.57,leaning
17.5,10.69,34.76,leaning
17.43,10.69,33.71,leaning
17.22,10.81,33.05,leaning
16.69,10.73,32.47,leaning
16.74,10.42,32.56,leaning
16.33,10.01,32.6,leaning
16.92,9.9,32.53,leaning
16.95,10.0,32.66,leaning
17.06,9.97,33.01,leaning
16.99,10.09,33.11,leaning
17.23,10.08,33.18,leaning
16.27,10.15,33.2,leaning
15.47,9.78,32.25,leaning
15.07,9.73,31.98,leaning
14.8,9.23,31.18,leaning
15.35,9.18,30.81,leaning
15.63,9.45,29.75,leaning
16.18,9.65,28.2,leaning
17.92,9.25,29.25,leaning
17.28,9.9,29.92,leaning
17.03,10.14,30.94,leaning
17.51,10.38,31.97,leaning
16.79,11.58,33.49,leaning
18.21,12.12,33.47,leaning
16.41,11.24,31.13,leaning
15.31,10.81,29.74,leaning
15.74,10.76,30.11,leaning
15.71,9.25,31.08,leaning
15.35,8.75,29.47,leaning
15.93,10.34,28.91,leaning
14.25,10.97,30.42,leaning
13.82,11.19,29.32,leaning
13.67,11.1,29.0,leaning
13.46,11.13,28.78,leaning
12.88,11.17,31.78,leaning
12.89,9.96,31.3,leaning
11.1,10.99,31.47,leaning
11.53,10.56,28.72,leaning
13.38,10.41,32.39,leaning
11.86,9.74,31.03,leaning
11.38,9.3,26.28,leaning
10.31,9.63,27.63,leaning
9.87,10.75,27.25,leaning
9.88,11.36,33.35,leaning
18.29,10.34,27.74,leaning
18.49,10.47,28.91,leaning
27.56,9.45,26.0,leaning
19.01,9.7,32.84,leaning
18.83,10.18,34.48,leaning
17.93,10.47,34.79,leaning
14.27,10.43,32.19,leaning
16.43,10.31,29.57,leaning
16.23,8.78,24.98,leaning
13.29,8.89,26.57,leaning
13.65,9.29,27.35,leaning
17.13,9.93,29.0,leaning
19.7,9.79,28.17,leaning
15.56,9.65,28.48,leaning
13.64,10.34,29.53,leaning
17.15,10.05,30.0,leaning
16.0,10.91,28.21,leaning
10.75,10.51,26.74,leaning
12.73,10.37,21.84,leaning
17.52,11.35,25.4,leaning
13.99,12.74,27.51,leaning
5.82,13.57,29.57,leaning
8.7,11.15,35.21,leaning
10.33,16.96,46.59,leaning
3.32,18.87,39.65,leaning
8.67,9.09,29.48,leaning
16.83,13.52,26.37,leaning
18.63,12.69,31.34,leaning
16.15,12.05,31.34,leaning
13.76,13.43,29.88,leaning
9.13,14.73,32.16,leaning
7.69,11.98,28.06,leaning
12.18,11.7,31.13,leaning
14.67,13.4,34.79,leaning
11.87,13.98,32.04,leaning
6.32,14.49,30.38,leaning
8.03,13.71,32.77,leaning
5.28,13.36,31.54,leaning
12.59,12.96,32.45,leaning
9.44,13.31,24.24,leaning
1.31,13.45,26.14,leaning
5.97,13.8,25.94,leaning
6.17,14.02,27.05,leaning
10.65,14.18,30.46,leaning
9.09,14.54,28.48,leaning
13.0,14.83,32.42,leaning
8.94,15.31,32.77,leaning
10.74,15.78,32.39,leaning
12.09,15.7,31.65,leaning
13.93,15.41,29.81,leaning
14.17,15.49,31.6,leaning
14.39,15.0,32.24,leaning
14.07,15.07,34.39,leaning
14.16,15.15,35.24,leaning
19.13,15.24,32.72,leaning
22.91,14.97,30.71,leaning
25.28,15.49,30.14,leaning
18.53,15.42,28.3,leaning
18.43,15.1,28.1,leaning
18.42,14.83,27.88,leaning
20.02,15.15,31.55,leaning
16.01,15.16,27.49,leaning
17.9,15.03,34.65,leaning
18.71,15.39,38.06,leaning
20.36,14.82,36.41,leaning
24.84,14.68,33.96,leaning
26.73,15.75,39.66,leaning
23.31,15.51,38.0,leaning
22.03,15.63,36.76,leaning
21.26,15.84,33.99,leaning
22.76,15.26,33.95,leaning
20.88,15.41,34.98,leaning
20.75,15.5,34.93,leaning
20.16,15.58,35.25,leaning
18.97,15.58,36.29,leaning
23.44,15.71,35.31,leaning
22.2,16.13,37.71,leaning
14.28,16.44,39.57,leaning
9.32,15.67,34.48,leaning
9.92,15.98,37.39,leaning
11.54,15.79,30.93,leaning
10.49,15.71,29.77,leaning
9.97,16.6,38.76,leaning
9.92,18.56,44.82,leaning
6.75,20.78,44.67,leaning
4.83,20.46,43.89,leaning
7.17,19.83,44.08,leaning
8.88,19.81,43.85,leaning
17.53,18.2,46.53,leaning
17.69,16.85,37.76,leaning
19.76,16.12,36.48,leaning
20.65,15.99,33.69,leaning
18.24,16.17,34.26,leaning
18.98,16.75,34.3,leaning
21.84,16.6,32.19,leaning
22.22,16.41,35.84,leaning
22.01,16.55,36.17,leaning
22.76,16.73,39.39,leaning
23.36,16.38,39.11,leaning
23.3,18.38,34.01,leaning
23.29,16.94,35.88,leaning
20.52,17.49,36.77,leaning
22.11,16.65,42.05,leaning
21.22,16.48,41.38,leaning
24.28,16.33,41.51,leaning
24.95,16.59,39.38,leaning
20.9,16.58,40.19,leaning
23.64,17.46,37.21,leaning
23.7,17.34,34.21,leaning
22.85,17.63,37.7,leaning
25.34,18.51,39.04,leaning
26.32,17.38,41.17,leaning
24.55,16.53,40.35,leaning
22.75,16.39,40.03,leaning
23.1,16.43,40.56,leaning
23.09,16.49,43.9,leaning
24.87,16.97,48.14,leaning
25.52,16.73,42.33,leaning
27.7,17.44,41.96,leaning
28.01,17.3,42.92,leaning
26.44,18.09,41.72,leaning
25.22,18.64,42.66,leaning
22.93,18.63,42.93,leaning
26.1,18.01,40.89,leaning
27.07,18.39,43.76,leaning
27.71,18.81,41.44,leaning
27.01,17.74,38.86,leaning
28.16,20.1,41.38,leaning
24.21,18.86,41.07,leaning
25.14,18.48,41.16,leaning
26.28,17.98,36.42,leaning
23.3,17.65,37.4,leaning
31.3,15.32,42.01,leaning
32.58,17.2,38.59,leaning
30.91,15.82,33.85,leaning
26.0,16.17,32.63,leaning
19.88,16.89,31.35,leaning
19.07,18.42,32.89,leaning
