neck_angle,spine_angle,shoulder_tilt,label
1.13,1.68,18.16,correct
0.63,1.86,18.45,correct
0.4,1.8,18.58,correct
3.11,0.71,13.41,correct
0.89,1.21,13.99,correct
0.1,0.96,16.38,correct
0.24,1.2,17.2,correct
0.53,1.44,17.72,correct
0.04,1.84,17.41,correct
0.2,2.2,17.08,correct
0.01,1.69,17.13,correct
0.25,1.34,17.22,correct
0.15,1.09,17.14,correct
1.1,1.46,16.98,correct
0.85,1.44,17.46,correct
0.38,1.32,17.79,correct
0.52,1.34,17.8,correct
0.64,1.05,18.04,correct
0.78,0.96,18.03,correct
0.74,0.84,17.98,correct
1.31,0.88,18.36,correct
1.11,0.34,18.34,correct
1.11,0.25,17.38,correct
1.96,0.5,16.29,correct
2.1,0.07,16.01,correct
2.36,0.29,15.61,correct
1.72,0.41,15.31,correct
0.06,0.62,15.39,correct
1.56,0.42,14.57,correct
1.83,0.19,13.51,correct
2.36,0.25,12.12,correct
2.62,0.18,12.11,correct
2.6,0.25,12.94,correct
2.57,0.1,12.34,correct
1.41,0.01,12.52,correct
0.2,0.04,13.2,correct
0.23,0.01,13.5,correct
0.06,0.16,14.45,correct
0.35,0.34,14.0,correct
0.55,2.02,13.27,correct
2.05,2.47,12.94,correct
2.17,1.31,9.88,correct
5.71,0.4,13.78,correct
5.71,0.33,16.05,correct
2.95,0.35,15.77,correct
2.24,0.43,16.73,correct
1.41,0.25,17.08,correct
1.08,0.01,17.41,correct
1.05,0.04,17.6,correct
0.87,0.31,16.97,correct
0.08,0.18,17.17,correct
1.0,0.29,15.65,correct
2.49,0.43,16.61,correct
9.21,0.75,18.11,correct
6.93,0.77,17.52,correct
9.37,0.01,12.28,correct
11.75,0.01,10.36,correct
13.08,0.06,9.68,correct
13.39,0.2,8.01,correct
13.11,0.53,7.83,correct
12.5,0.54,8.18,correct
10.38,0.14,8.95,correct
9.9,0.42,8.78,correct
9.51,0.59,9.06,correct
9.31,0.66,9.27,correct
9.09,0.76,9.55,correct
9.25,0.56,10.11,correct
9.51,0.84,9.94,correct
9.65,0.92,9.91,correct
9.25,1.02,10.27,correct
9.84,1.21,9.61,correct
9.94,1.23,9.16,correct
9.34,1.39,9.0,correct
8.17,1.41,8.01,correct
7.5,1.19,8.68,correct
7.29,1.01,8.87,correct
6.7,1.44,8.07,correct
3.33,1.73,7.73,correct
2.29,2.21,8.03,correct
1.6,2.28,8.31,correct
2.35,2.1,8.16,correct
3.8,1.66,7.68,correct
4.52,1.54,7.76,correct
1.24,1.45,8.16,correct
1.08,1.4,7.65,correct
1.7,1.54,7.47,correct
2.18,1.74,7.92,correct
2.77,1.74,7.83,correct
1.47,1.37,8.94,correct
0.88,0.8,10.64,correct
1.13,0.64,10.72,correct
2.03,0.88,12.14,correct
3.1,0.31,12.72,correct
1.36,1.39,16.5,correct
3.36,0.02,10.68,correct
4.73,0.44,10.17,correct
4.46,0.75,9.73,correct
4.18,0.21,9.7,correct
3.51,0.31,9.57,correct
2.89,0.86,8.79,correct
2.18,0.59,8.41,correct
2.64,0.02,9.99,correct
4.93,0.45,8.96,correct
3.7,0.32,9.07,correct
3.73,0.4,8.33,correct
1.6,0.23,7.99,correct
2.13,0.01,8.78,correct
2.01,0.05,8.2,correct
1.13,0.12,8.2,correct
1.33,0.03,9.07,correct
0.76,0.55,9.0,correct
0.74,0.38,8.86,correct
1.53,0.63,8.47,correct
0.18,1.06,7.57,correct
0.27,0.88,8.33,correct
0.22,0.98,8.37,correct
0.62,0.49,9.14,correct
0.98,1.04,8.91,correct
0.51,0.94,8.84,correct
0.58,0.58,8.36,correct
0.36,0.14,8.76,correct
0.39,0.44,9.17,correct
0.23,0.63,8.56,correct
0.05,0.33,9.08,correct
0.03,0.3,9.43,correct
0.1,0.53,9.27,correct
0.49,0.84,9.51,correct
0.89,1.17,9.58,correct
0.66,1.05,9.41,correct
0.38,0.93,8.47,correct
0.29,0.65,8.75,correct
0.34,0.75,8.54,correct
0.43,0.85,8.0,correct
0.5,0.98,8.29,correct
0.1,0.8,7.65,correct
0.72,0.87,8.27,correct
0.75,0.87,8.41,correct
0.59,0.65,8.14,correct
0.46,0.22,9.06,correct
0.06,0.05,8.99,correct
0.6,0.3,9.29,correct
0.68,0.4,9.72,correct
3.43,0.37,9.94,correct
3.14,0.74,9.75,correct
0.24,0.86,9.98,correct
0.98,1.21,9.46,correct
0.78,1.1,9.29,correct
3.17,0.49,8.32,correct
3.66,0.49,8.57,correct
4.09,0.64,8.89,correct
4.14,0.9,9.12,correct
4.5,0.13,9.61,correct
3.5,0.22,9.94,correct
3.21,0.01,10.66,correct
2.07,1.19,12.46,correct
0.13,5.01,12.18,correct
0.69,3.33,11.2,correct
3.34,3.94,10.16,correct
2.84,3.96,9.64,correct
1.75,2.94,10.54,correct
1.65,2.46,10.95,correct
1.54,2.6,10.93,correct
1.6,2.65,11.64,correct
0.27,4.85,10.58,correct
0.76,5.96,9.85,correct
3.05,0.49,13.85,correct
0.47,0.81,19.47,correct
1.36,0.16,16.31,correct
1.78,0.87,6.54,correct
1.24,0.88,6.61,correct
1.87,0.78,5.77,correct
2.64,0.83,5.92,correct
2.7,0.99,5.41,correct
2.73,1.04,5.13,correct
3.34,1.14,2.8,correct
1.76,0.29,4.42,correct
0.83,0.02,4.32,correct
5.59,0.04,2.26,correct
9.16,0.51,7.24,correct
8.26,2.54,6.72,correct
6.43,2.01,1.29,correct
6.42,1.63,1.58,correct
5.05,1.03,3.26,correct
4.32,0.81,3.95,correct
3.46,1.17,4.89,correct
2.53,1.41,5.39,correct
1.42,1.27,5.86,correct
1.46,1.76,5.58,correct
2.95,0.87,6.89,correct
2.39,1.28,4.83,correct
2.67,0.81,5.77,correct
2.82,1.0,3.04,correct
2.2,1.62,3.25,correct
0.72,1.38,2.39,correct
0.79,1.19,4.89,correct
2.4,0.01,7.14,correct
2.53,0.27,8.51,correct
3.31,0.42,8.9,correct
3.72,0.28,8.68,correct
4.88,1.49,7.3,correct
5.4,0.53,7.06,correct
4.85,1.08,7.42,correct
3.47,0.82,7.8,correct
3.99,0.86,6.68,correct
4.31,1.03,6.78,correct
4.82,0.89,6.2,correct
4.43,1.31,3.27,correct
11.47,2.22,14.86,correct
8.63,0.58,1.75,correct
2.39,0.78,20.85,correct
3.44,0.82,24.48,correct
1.87,0.22,12.97,correct
0.19,0.37,13.57,correct
0.73,0.77,11.94,correct
0.43,1.32,9.82,correct
0.23,1.39,10.18,correct
1.82,0.68,10.39,correct
2.8,0.95,9.13,correct
3.86,0.94,8.91,correct
4.56,1.11,6.34,correct
4.91,1.44,5.46,correct
4.81,0.84,4.92,correct
4.95,0.4,6.04,correct
4.44,0.23,7.25,correct
4.5,0.21,9.57,correct
3.7,0.25,9.23,correct
3.42,0.83,9.11,correct
3.48,1.46,7.18,correct
3.45,1.72,7.24,correct
3.0,1.39,7.44,correct
3.8,1.58,6.64,correct
2.66,1.49,6.46,correct
1.65,1.13,6.48,correct
0.95,0.4,7.32,correct
2.53,0.71,7.43,correct
2.89,0.38,7.95,correct
3.23,0.71,7.68,correct
3.49,0.74,7.37,correct
3.19,0.27,7.73,correct
2.65,0.49,7.46,correct
1.61,0.56,8.19,correct
1.63,0.77,8.55,correct
2.38,0.97,8.62,correct
3.18,2.3,4.34,correct
5.84,0.75,2.05,correct
8.28,0.43,0.56,correct
7.64,1.05,0.79,correct
2.17,0.61,6.43,correct
2.68,1.05,16.59,correct
2.23,0.75,15.92,correct
2.82,0.53,15.92,correct
1.21,0.22,8.59,correct
1.84,0.57,8.05,correct
2.13,0.34,8.49,correct
2.68,0.74,8.77,correct
2.93,0.41,9.92,correct
5.49,0.31,11.38,correct
5.39,0.31,10.44,correct
5.58,1.55,11.75,correct
5.5,1.39,11.24,correct
6.34,0.92,11.4,correct
6.63,0.25,11.24,correct
5.45,0.75,9.43,correct
5.0,1.28,8.17,correct
5.57,1.19,7.77,correct
7.24,1.74,5.66,correct
7.44,1.62,2.13,correct
9.86,0.26,1.51,correct
9.2,0.84,4.39,correct
6.82,0.32,1.93,correct
5.13,0.23,3.1,correct
3.91,0.14,5.24,correct
4.17,0.13,9.56,correct
4.58,0.53,13.43,correct
4.97,0.57,12.95,correct
5.53,0.89,12.24,correct
6.21,0.19,9.69,correct
6.33,0.59,10.25,correct
6.33,0.4,9.62,correct
5.54,0.22,9.74,correct
4.58,0.19,10.26,correct
3.55,0.22,10.14,correct
4.59,0.22,9.95,correct
4.73,0.2,10.52,correct
6.4,0.64,11.86,correct
6.08,0.33,11.7,correct
5.71,0.13,11.02,correct
5.44,0.47,10.73,correct
3.34,0.51,10.73,correct
2.28,0.34,10.83,correct
1.91,0.08,10.72,correct
2.19,0.43,10.57,correct
2.1,0.06,11.22,correct
4.78,3.61,8.35,slouching
0.69,2.91,9.11,slouching
2.48,3.16,5.19,slouching
8.81,0.03,2.51,slouching
8.54,0.96,0.88,slouching
8.53,1.29,1.75,slouching
8.36,1.45,1.8,slouching
22.6,1.59,4.11,slouching
26.76,0.69,7.4,slouching
26.66,0.17,8.46,slouching
25.96,0.17,8.94,slouching
25.15,0.25,7.77,slouching
25.54,0.27,7.02,slouching
23.24,0.23,5.37,slouching
22.05,0.45,4.4,slouching
20.55,0.12,3.94,slouching
12.12,0.03,3.13,slouching
8.55,0.37,2.75,slouching
7.16,0.08,0.86,slouching
2.32,1.97,0.74,slouching
5.41,0.1,1.68,slouching
9.63,0.17,2.75,slouching
10.06,0.04,2.27,slouching
10.89,0.54,1.01,slouching
11.51,0.01,0.3,slouching
11.27,0.55,3.94,slouching
13.44,0.6,4.44,slouching
23.07,0.34,6.82,slouching
22.98,0.16,9.4,slouching
23.14,0.29,9.52,slouching
12.08,0.76,7.44,slouching
7.48,1.02,5.97,slouching
7.08,1.03,4.78,slouching
5.67,1.03,4.25,slouching
4.78,0.96,3.37,slouching
4.64,1.13,3.63,slouching
4.58,1.38,3.07,slouching
4.4,1.6,2.3,slouching
4.31,1.63,1.59,slouching
4.07,1.38,1.7,slouching
4.06,1.35,0.84,slouching
4.62,1.24,0.83,slouching
4.42,1.05,0.75,slouching
3.97,1.04,1.09,slouching
3.28,1.22,1.3,slouching
2.81,1.16,1.27,slouching
2.55,1.25,1.37,slouching
3.2,1.09,1.02,slouching
3.94,1.02,1.26,slouching
4.23,0.94,0.83,slouching
3.95,1.17,0.89,slouching
3.8,1.17,1.34,slouching
3.61,1.19,1.34,slouching
3.7,1.11,1.54,slouching
3.34,1.28,1.23,slouching
3.24,1.59,1.35,slouching
3.1,1.55,1.44,slouching
2.95,1.66,1.37,slouching
3.34,1.37,2.1,slouching
3.37,0.81,1.84,slouching
1.86,0.43,1.09,slouching
1.85,0.22,0.04,slouching
3.8,0.13,0.27,slouching
4.36,0.68,0.17,slouching
3.97,0.87,0.29,slouching
3.64,0.97,0.02,slouching
3.25,1.02,0.08,slouching
4.2,1.02,0.52,slouching
4.42,1.18,0.46,slouching
4.23,1.26,0.4,slouching
3.47,1.21,0.57,slouching
2.75,1.17,0.56,slouching
2.48,0.94,0.63,slouching
2.31,1.09,0.54,slouching
2.58,1.0,0.58,slouching
2.62,1.05,0.4,slouching
2.76,1.04,0.58,slouching
2.53,1.17,0.77,slouching
2.19,1.36,0.49,slouching
1.51,1.49,0.01,slouching
1.69,1.39,0.62,slouching
2.15,1.16,0.65,slouching
2.16,1.15,0.3,slouching
2.19,1.46,0.35,slouching
2.51,1.39,0.99,slouching
2.2,1.31,1.09,slouching
2.46,1.64,0.9,slouching
2.69,1.65,0.91,slouching
2.95,1.65,0.75,slouching
2.63,1.84,0.5,slouching
3.28,1.96,0.59,slouching
3.58,2.14,0.93,slouching
3.94,1.64,0.85,slouching
4.15,1.63,0.99,slouching
3.99,1.6,0.86,slouching
4.42,1.22,0.02,slouching
4.23,1.01,0.77,slouching
3.16,1.17,0.12,slouching
3.51,1.34,0.19,slouching
3.79,1.82,0.32,slouching
4.93,1.6,0.92,slouching
3.65,1.71,0.07,slouching
2.41,1.33,0.58,slouching
1.65,0.35,0.47,slouching
2.94,0.01,0.46,slouching
5.03,0.12,0.61,slouching
5.78,0.61,1.26,slouching
6.38,0.63,1.31,slouching
6.38,0.56,1.11,slouching
6.19,0.29,0.6,slouching
4.87,0.06,0.11,slouching
4.61,0.21,0.55,slouching
4.62,0.2,1.53,slouching
0.62,0.36,3.52,slouching
0.75,0.01,3.07,slouching
1.46,0.51,0.6,slouching
2.54,0.51,0.35,slouching
0.8,0.7,0.19,slouching
0.48,0.74,0.59,slouching
0.27,0.46,0.46,slouching
0.24,0.55,0.34,slouching
1.49,0.79,1.08,slouching
9.22,0.7,2.57,slouching
9.66,0.21,2.95,slouching
6.34,0.38,3.13,slouching
6.03,0.61,3.25,slouching
1.04,0.6,3.41,slouching
6.72,0.93,0.74,slouching
7.99,0.46,1.65,slouching
7.28,0.48,2.69,slouching
6.14,0.24,2.05,slouching
4.08,0.29,0.65,slouching
3.13,0.4,0.36,slouching
2.78,0.37,0.47,slouching
2.58,0.26,1.42,slouching
2.15,0.19,0.43,slouching
2.0,0.43,0.52,slouching
1.74,0.48,0.62,slouching
1.1,0.56,0.95,slouching
0.86,0.63,0.9,slouching
0.06,0.93,1.41,slouching
