neck_angle,spine_angle,shoulder_tilt,label
44.31,1.21,10.57,neck_forward
46.56,2.93,9.97,neck_forward
51.36,2.66,10.68,neck_forward
46.88,2.55,5.74,neck_forward
39.26,2.21,3.92,neck_forward
4.87,3.03,5.81,neck_forward
7.88,2.16,0.66,neck_forward
4.23,2.18,0.67,neck_forward
3.97,2.13,3.53,neck_forward
5.9,2.46,4.22,neck_forward
13.31,1.77,9.38,neck_forward
12.31,0.8,8.08,neck_forward
10.95,1.44,7.79,neck_forward
4.8,1.73,8.92,neck_forward
3.67,2.55,7.29,neck_forward
1.27,3.18,8.11,neck_forward
2.66,2.86,9.49,neck_forward
0.17,3.09,7.06,neck_forward
15.43,2.83,8.47,neck_forward
15.13,2.8,8.12,neck_forward
0.41,3.4,4.07,neck_forward
0.21,3.2,6.15,neck_forward
6.88,3.45,5.33,neck_forward
20.99,3.17,3.21,neck_forward
46.68,2.44,8.73,neck_forward
53.96,0.95,6.59,neck_forward
55.32,0.39,2.96,neck_forward
57.25,0.1,3.27,neck_forward
58.81,0.63,4.78,neck_forward
60.1,0.46,9.56,neck_forward
60.52,0.11,15.44,neck_forward
58.16,1.02,15.55,neck_forward
58.79,1.05,14.31,neck_forward
52.71,1.59,14.05,neck_forward
52.16,1.92,17.1,neck_forward
55.39,1.7,13.66,neck_forward
55.77,0.4,11.4,neck_forward
61.54,2.41,17.68,neck_forward
63.32,2.21,25.22,neck_forward
63.31,2.86,23.55,neck_forward
65.39,3.18,21.69,neck_forward
63.36,2.1,26.56,neck_forward
62.06,1.31,24.74,neck_forward
64.15,1.62,18.55,neck_forward
70.12,2.28,14.8,neck_forward
68.51,1.41,21.69,neck_forward
69.43,1.46,16.55,neck_forward
69.25,2.03,13.88,neck_forward
67.12,2.78,11.5,neck_forward
69.54,2.58,12.31,neck_forward
69.44,3.59,2.63,neck_forward
67.49,3.28,13.2,neck_forward
67.86,3.37,12.06,neck_forward
65.17,3.92,5.66,neck_forward
66.04,2.76,7.86,neck_forward
62.76,2.72,10.75,neck_forward
61.09,2.38,16.61,neck_forward
64.17,3.23,17.73,neck_forward
58.54,2.18,31.71,neck_forward
59.97,3.92,10.78,neck_forward
63.42,4.36,8.93,neck_forward
68.85,4.07,14.9,neck_forward
67.92,4.0,12.35,neck_forward
54.22,3.8,8.96,neck_forward
63.64,3.12,12.53,neck_forward
63.39,2.23,16.34,neck_forward
66.69,2.94,14.33,neck_forward
64.04,3.47,16.82,neck_forward
45.98,0.71,0.44,neck_forward
34.33,1.85,9.11,neck_forward
17.85,2.78,4.09,neck_forward
8.07,3.77,0.04,neck_forward
2.02,4.06,3.14,neck_forward
4.35,4.09,3.67,neck_forward
2.05,3.91,4.07,neck_forward
1.84,3.79,4.14,neck_forward
5.89,4.06,4.61,neck_forward
4.26,4.44,2.86,neck_forward
1.02,4.54,4.02,neck_forward
5.34,4.37,6.8,neck_forward
4.56,4.14,6.14,neck_forward
1.47,4.39,6.49,neck_forward
3.25,2.63,8.89,neck_forward
9.11,4.5,0.87,neck_forward
4.03,3.99,0.82,neck_forward
2.59,4.17,0.23,neck_forward
1.98,2.96,2.88,neck_forward
7.97,3.34,2.31,neck_forward
10.01,3.36,2.23,neck_forward
7.28,3.62,1.42,neck_forward
7.44,4.29,1.94,neck_forward
7.03,4.59,1.29,neck_forward
10.55,4.66,0.24,neck_forward
8.7,4.56,0.9,neck_forward
9.52,4.72,1.36,neck_forward
8.95,4.45,2.01,neck_forward
7.98,4.2,1.25,neck_forward
7.56,4.25,5.1,neck_forward
6.33,4.3,2.4,neck_forward
6.01,4.02,3.81,neck_forward
6.53,3.83,4.82,neck_forward
8.47,3.06,5.89,neck_forward
7.95,3.13,4.94,neck_forward
6.68,3.44,3.6,neck_forward
8.72,3.92,2.37,neck_forward
9.79,4.35,0.17,neck_forward
7.12,4.12,1.5,neck_forward
4.98,3.0,5.42,neck_forward
2.95,2.54,3.62,neck_forward
5.34,2.09,4.51,neck_forward
7.38,2.58,10.49,neck_forward
40.47,1.41,8.0,neck_forward
49.51,1.89,7.36,neck_forward
49.66,1.69,3.32,neck_forward
64.16,0.93,2.23,neck_forward
68.89,3.16,16.49,neck_forward
63.84,5.29,10.85,neck_forward
11.15,5.76,7.41,neck_forward
5.12,3.63,1.32,neck_forward
7.15,2.94,2.99,neck_forward
6.14,2.82,2.13,neck_forward
2.75,2.71,5.32,neck_forward
7.28,2.29,3.5,neck_forward
22.82,1.99,0.95,neck_forward
46.58,0.58,2.37,neck_forward
48.51,1.87,4.09,neck_forward
48.56,3.29,2.71,neck_forward
47.82,3.0,2.63,neck_forward
46.93,2.6,3.26,neck_forward
47.72,3.69,2.36,neck_forward
50.62,4.49,1.04,neck_forward
47.92,4.46,2.73,neck_forward
45.78,4.58,3.82,neck_forward
42.63,4.39,0.5,neck_forward
43.53,4.06,1.17,neck_forward
40.53,2.74,0.25,neck_forward
37.79,2.29,2.69,neck_forward
37.92,2.0,3.58,neck_forward
39.83,1.85,4.27,neck_forward
33.62,1.86,3.95,neck_forward
21.64,2.58,1.47,neck_forward
6.72,3.77,5.55,neck_forward
4.48,4.38,8.02,neck_forward
2.95,3.44,5.29,neck_forward
6.14,3.1,4.29,neck_forward
10.61,1.98,4.85,neck_forward
7.3,2.55,5.53,neck_forward
2.26,2.3,0.72,neck_forward
2.22,2.52,1.17,neck_forward
2.08,3.32,2.23,neck_forward
3.05,2.87,1.38,neck_forward
0.47,2.83,2.57,neck_forward
0.3,2.44,2.84,neck_forward
1.49,2.25,1.54,neck_forward
4.73,2.1,2.41,neck_forward
2.1,1.62,3.73,neck_forward
3.9,3.03,7.34,neck_forward
22.5,3.66,4.49,neck_forward
18.81,3.47,3.2,neck_forward
12.87,3.45,0.84,neck_forward
18.88,2.98,1.07,neck_forward
26.4,3.05,0.72,neck_forward
31.46,2.04,3.79,neck_forward
13.09,1.67,5.34,neck_forward
12.43,1.97,2.28,neck_forward
14.95,1.78,4.71,neck_forward
21.48,2.41,7.47,neck_forward
25.32,1.66,9.66,neck_forward
24.45,2.35,7.34,neck_forward
7.57,2.22,0.27,neck_forward
8.69,2.29,2.03,neck_forward
8.55,1.55,5.58,neck_forward
10.36,1.81,3.59,neck_forward
7.11,1.89,1.88,neck_forward
7.76,1.67,1.63,neck_forward
21.36,1.56,7.29,neck_forward
16.85,1.63,5.85,neck_forward
11.17,2.94,10.36,neck_forward
5.31,2.47,1.31,neck_forward
2.6,2.35,3.77,neck_forward
3.68,1.79,2.73,neck_forward
2.62,1.48,5.12,neck_forward
3.38,1.71,4.68,neck_forward
2.86,1.79,4.02,neck_forward
5.18,2.68,2.86,neck_forward
2.03,2.55,0.11,neck_forward
1.94,2.04,1.54,neck_forward
1.19,1.91,0.71,neck_forward
1.91,2.39,0.62,neck_forward
2.4,2.33,1.83,neck_forward
3.65,2.24,5.27,neck_forward
5.48,2.09,3.2,neck_forward
8.25,2.33,1.74,neck_forward
6.58,2.54,2.85,neck_forward
6.96,2.57,0.75,neck_forward
7.52,2.35,1.28,neck_forward
9.92,2.74,2.97,neck_forward
9.36,2.62,3.81,neck_forward
8.99,2.6,4.88,neck_forward
8.2,2.49,4.45,neck_forward
8.05,2.67,0.89,neck_forward
6.91,2.25,2.47,neck_forward
11.46,9.76,29.75,leaning
11.95,9.85,30.28,leaning
17.63,11.49,31.58,leaning
17.74,10.88,32.5,leaning
17.76,11.06,32.94,leaning
17.55,11.01,32.76,leaning
14.36,11.19,32.16,leaning
13.94,11.24,31.7,leaning
13.42,11.0,31.7,leaning
13.17,11.0,31.52,leaning
13.29,11.25,31.81,leaning
12.92,11.5,31.73,leaning
12.64,11.46,31.6,leaning
12.48,11.35,31.51,leaning
12.22,11.12,31.18,leaning
12.14,11.22,31.15,leaning
12.21,11.11,31.15,leaning
12.41,10.95,31.09,leaning
12.67,10.89,31.14,leaning
12.89,10.69,31.22,leaning
12.93,10.65,31.06,leaning
12.92,10.62,30.93,leaning
13.08,10.55,30.39,leaning
13.19,10.55,30.49,leaning
13.06,10.86,31.34,leaning
16.78,11.31,32.37,leaning
14.98,11.18,33.78,leaning
18.22,13.03,40.22,leaning
19.21,14.38,47.9,leaning
16.73,14.66,47.6,leaning
11.84,14.62,45.31,leaning
4.59,13.48,38.47,leaning
0.81,12.7,35.46,leaning
9.27,12.6,35.26,leaning
22.58,12.81,37.03,leaning
22.43,13.0,39.0,leaning
22.15,13.08,39.55,leaning
22.04,13.13,39.74,leaning
21.9,13.06,40.36,leaning
21.57,12.78,39.93,leaning
21.68,12.63,39.95,leaning
21.68,12.61,40.01,leaning
21.55,12.65,39.91,leaning
21.64,12.62,40.15,leaning
21.64,12.61,40.2,leaning
21.5,12.54,40.18,leaning
21.36,12.61,40.17,leaning
20.05,12.38,39.53,leaning
12.68,13.96,34.39,leaning
7.12,13.16,30.05,leaning
6.42,13.39,33.36,leaning
6.53,13.91,33.92,leaning
2.33,12.82,32.16,leaning
1.56,12.19,32.47,leaning
3.42,12.25,32.92,leaning
3.42,12.14,34.54,leaning
0.06,12.33,34.68,leaning
2.0,12.27,33.15,leaning
6.17,12.48,31.82,leaning
6.43,12.65,31.83,leaning
7.43,12.61,31.66,leaning
7.59,12.58,31.66,leaning
7.55,13.0,30.32,leaning
7.89,12.58,30.11,leaning
8.17,11.74,30.19,leaning
8.46,11.7,30.89,leaning
8.6,11.71,31.43,leaning
9.07,11.85,31.41,leaning
7.94,12.25,31.69,leaning
6.87,11.92,32.91,leaning
7.21,11.63,33.39,leaning
6.76,11.73,33.16,leaning
4.31,12.04,33.36,leaning
3.56,12.13,33.24,leaning
2.53,12.1,32.58,leaning
2.74,12.13,32.8,leaning
2.77,12.1,32.7,leaning
2.44,12.1,32.73,leaning
1.77,12.1,32.44,leaning
0.92,12.03,32.55,leaning
0.06,11.99,32.6,leaning
0.08,12.02,32.58,leaning
0.31,12.15,32.55,leaning
0.74,12.21,32.74,leaning
0.74,12.76,33.37,leaning
0.11,13.19,33.06,leaning
0.44,13.43,33.21,leaning
0.61,12.97,32.96,leaning
0.83,12.62,32.59,leaning
1.14,12.4,32.42,leaning
1.47,12.27,32.36,leaning
1.59,12.4,32.36,leaning
1.4,12.47,32.21,leaning
1.47,13.78,32.39,leaning
0.97,14.15,31.74,leaning
2.65,13.17,32.67,leaning
2.18,12.55,31.93,leaning
0.36,12.34,32.37,leaning
2.29,12.38,34.01,leaning
4.33,12.58,35.05,leaning
5.39,12.63,35.32,leaning
4.87,12.54,35.79,leaning
2.7,12.91,36.25,leaning
2.02,13.16,36.86,leaning
1.79,13.08,36.81,leaning
2.16,12.73,35.29,leaning
2.29,12.71,34.22,leaning
2.4,12.72,33.36,leaning
2.48,12.79,33.26,leaning
2.63,13.12,32.95,leaning
2.49,13.1,33.26,leaning
1.88,12.69,34.1,leaning
5.35,13.25,34.31,leaning
7.76,12.86,32.7,leaning
8.35,12.26,30.95,leaning
8.1,12.25,30.86,leaning
7.09,12.17,30.71,leaning
6.66,12.23,30.94,leaning
5.85,12.3,31.24,leaning
6.17,12.27,31.42,leaning
6.25,12.3,31.59,leaning
5.98,12.24,31.38,leaning
5.57,12.96,32.13,leaning
5.85,13.7,33.12,leaning
3.14,13.69,34.7,leaning
2.18,13.36,35.63,leaning
2.24,13.0,35.11,leaning
2.28,13.11,35.05,leaning
2.22,12.99,35.01,leaning
3.11,12.81,35.0,leaning
3.63,12.82,35.11,leaning
4.0,12.71,34.92,leaning
3.8,12.92,34.81,leaning
3.41,13.53,35.25,leaning
3.21,13.63,35.85,leaning
3.04,13.58,36.0,leaning
2.99,13.55,35.9,leaning
3.03,13.49,35.54,leaning
2.9,13.5,35.42,leaning
2.9,13.53,35.65,leaning
2.56,13.45,35.91,leaning
2.6,13.46,35.97,leaning
2.56,13.42,36.06,leaning
2.73,13.36,35.95,leaning
2.8,13.43,35.76,leaning
2.86,13.37,36.0,leaning
3.04,13.37,36.37,leaning
3.23,13.33,36.71,leaning
3.22,13.38,36.87,leaning
3.22,13.36,37.09,leaning
3.21,13.32,36.77,leaning
3.31,13.31,36.22,leaning
3.34,13.32,36.1,leaning
3.34,13.23,36.2,leaning
3.41,13.25,36.67,leaning
3.61,13.34,36.83,leaning
3.61,13.49,36.84,leaning
3.73,13.36,37.17,leaning
3.84,13.28,36.77,leaning
3.93,13.13,36.1,leaning
3.82,13.13,35.85,leaning
3.81,13.17,35.5,leaning
3.77,13.18,35.38,leaning
3.72,13.24,35.41,leaning
3.83,13.24,35.44,leaning
3.93,13.05,35.18,leaning
3.94,13.07,35.45,leaning
3.77,13.21,35.64,leaning
3.89,13.21,35.8,leaning
3.92,13.08,35.59,leaning
4.39,13.12,35.39,leaning
4.49,13.39,35.67,leaning
4.6,13.55,35.48,leaning
5.0,13.59,35.01,leaning
4.62,13.46,34.87,leaning
4.5,13.52,35.16,leaning
4.42,13.38,35.29,leaning
4.39,13.36,35.42,leaning
4.36,13.38,35.55,leaning
4.32,13.39,35.7,leaning
4.33,13.62,36.19,leaning
4.18,13.78,36.46,leaning
4.07,13.7,36.41,leaning
4.19,13.91,36.7,leaning
4.21,13.73,36.66,leaning
3.98,13.38,35.55,leaning
4.2,13.36,35.42,leaning
4.21,13.49,35.24,leaning
5.45,13.71,34.64,leaning
11.68,13.6,32.24,leaning
18.41,13.58,30.8,leaning
20.26,12.95,29.86,leaning
18.9,12.71,30.16,leaning
13.02,12.43,31.34,leaning
13.15,12.66,31.49,leaning
13.27,13.21,32.41,leaning
13.01,14.18,30.83,leaning
12.47,13.05,35.77,leaning
11.75,12.51,35.5,leaning
11.55,12.79,35.21,leaning
11.75,12.74,34.64,leaning
11.94,12.84,34.36,leaning
11.75,12.89,33.91,leaning
11.51,13.0,33.87,leaning
11.61,12.87,33.39,leaning
11.29,12.76,32.98,leaning
11.03,12.71,33.01,leaning
10.73,12.83,33.52,leaning
10.26,12.95,34.09,leaning
9.85,12.92,34.37,leaning
9.98,13.35,34.76,leaning
11.33,13.73,36.42,leaning
12.26,13.29,36.35,leaning
11.97,13.32,36.05,leaning
11.51,13.55,34.96,leaning
11.05,13.13,34.39,leaning
5.11,13.11,34.29,leaning
1.98,13.4,34.33,leaning
0.47,13.29,34.7,leaning
0.63,13.63,35.15,leaning
1.42,14.28,35.29,leaning
2.39,14.32,35.19,leaning
2.8,14.62,35.84,leaning
2.72,14.44,35.4,leaning
2.68,14.11,35.34,leaning
2.63,14.3,35.52,leaning
2.55,14.13,35.21,leaning
2.69,14.12,35.01,leaning
2.81,14.07,34.73,leaning
2.94,13.78,34.84,leaning
2.97,13.68,34.55,leaning
3.23,13.42,34.6,leaning
3.43,13.49,35.17,leaning
3.38,13.46,35.26,leaning
3.33,13.41,35.46,leaning
2.2,13.28,35.22,leaning
0.04,13.34,34.9,leaning
0.35,13.3,34.72,leaning
0.32,13.32,34.83,leaning
0.09,13.44,35.16,leaning
0.19,13.38,35.28,leaning
0.01,13.45,35.58,leaning
8.1,11.45,29.98,leaning
10.81,13.12,29.39,leaning
11.05,13.67,30.83,leaning
9.14,13.72,32.14,leaning
8.17,13.08,32.97,leaning
7.2,10.6,30.17,leaning
4.74,11.52,31.48,leaning
4.0,11.72,32.59,leaning
4.32,11.67,33.25,leaning
4.54,11.93,33.42,leaning
4.59,11.99,33.74,leaning
4.37,12.04,34.03,leaning
4.3,12.12,33.94,leaning
4.1,12.08,33.82,leaning
4.39,12.05,33.41,leaning
4.65,11.97,33.34,leaning
4.93,11.74,33.2,leaning
5.0,11.67,33.12,leaning
5.06,11.74,32.98,leaning
4.84,11.72,32.86,leaning
4.53,11.75,32.84,leaning
4.21,11.82,32.94,leaning
4.17,11.79,32.99,leaning
4.05,11.93,33.0,leaning
3.95,12.16,33.56,leaning
3.94,12.09,33.58,leaning
3.63,12.11,33.61,leaning
4.78,12.0,33.61,leaning
7.66,11.8,33.33,leaning
14.95,11.55,33.01,leaning
44.32,11.96,33.97,leaning
46.04,12.79,36.81,leaning
45.76,13.18,38.1,leaning
45.7,13.16,37.74,leaning
45.75,13.27,37.9,leaning
45.76,13.09,37.98,leaning
45.81,12.92,38.07,leaning
29.82,12.59,37.28,leaning
2.77,12.53,37.31,leaning
7.85,12.84,37.45,leaning
15.06,12.89,37.76,leaning
17.51,12.73,38.5,leaning
16.75,12.42,38.47,leaning
15.4,12.67,37.72,leaning
14.29,12.73,37.4,leaning
13.21,13.11,37.62,leaning
12.15,13.42,38.02,leaning
12.12,13.5,38.17,leaning
12.13,13.62,37.76,leaning
12.13,13.53,37.25,leaning
12.56,13.55,37.67,leaning
13.7,13.55,38.14,leaning
11.61,13.69,38.21,leaning
10.57,13.7,37.99,leaning
10.62,13.55,37.45,leaning
10.77,13.38,37.17,leaning
10.6,13.31,37.29,leaning
10.8,13.5,37.6,leaning
10.98,13.78,38.24,leaning
10.81,13.75,38.53,leaning
10.26,13.71,38.2,leaning
10.22,13.64,38.33,leaning
10.29,13.54,38.72,leaning
15.69,13.75,38.7,leaning
17.83,14.22,39.25,leaning
10.95,14.75,41.69,leaning
13.72,14.8,41.89,leaning
15.83,14.56,41.78,leaning
16.34,14.45,42.0,leaning
16.46,14.43,42.49,leaning
16.52,14.5,42.56,leaning
16.85,14.73,43.41,leaning
16.78,15.1,43.58,leaning
16.67,15.06,43.65,leaning
16.44,15.05,43.89,leaning
16.69,15.26,44.15,leaning
16.63,15.43,44.43,leaning
15.41,15.2,44.51,leaning
2.23,15.06,43.69,leaning
0.94,14.89,43.11,leaning
5.76,14.88,42.17,leaning
7.54,14.95,41.75,leaning
7.53,14.3,40.88,leaning
7.92,14.21,39.74,leaning
7.91,13.94,38.14,leaning
8.03,13.67,38.48,leaning
8.23,13.49,38.78,leaning
7.8,13.31,39.42,leaning
7.14,13.27,39.92,leaning
2.12,13.87,40.74,leaning
0.93,14.1,42.1,leaning
6.44,14.12,40.86,leaning
6.87,14.15,41.24,leaning
7.38,13.99,40.57,leaning
7.66,13.77,40.05,leaning
6.62,13.79,40.46,leaning
6.24,13.91,40.39,leaning
6.14,13.99,40.54,leaning
6.25,14.06,40.42,leaning
6.08,14.05,40.48,leaning
5.95,13.99,40.29,leaning
5.95,14.0,40.11,leaning
5.79,13.91,40.14,leaning
5.78,13.91,40.03,leaning
5.57,14.02,40.18,leaning
5.61,14.01,40.13,leaning
5.22,14.03,40.12,leaning
5.34,13.98,39.56,leaning
5.67,14.08,39.41,leaning
