neck_angle,spine_angle,shoulder_tilt,label
85.63,37.94,96.04,leaning
85.82,39.11,95.04,leaning
86.39,38.53,95.2,leaning
86.72,37.8,95.36,leaning
86.94,37.97,95.35,leaning
86.12,37.99,96.3,leaning
83.62,37.66,94.22,leaning
83.63,37.28,93.02,leaning
85.34,37.37,93.22,leaning
84.73,37.6,94.84,leaning
86.17,37.65,94.53,leaning
86.12,37.62,94.49,leaning
84.19,37.81,93.99,leaning
83.9,38.75,93.46,leaning
83.65,39.08,93.31,leaning
83.73,39.23,94.03,leaning
84.03,38.8,94.1,leaning
84.41,39.22,94.3,leaning
85.38,39.47,93.5,leaning
85.35,39.45,94.06,leaning
85.23,39.1,93.99,leaning
84.93,39.04,93.96,leaning
85.35,39.2,93.88,leaning
85.69,39.35,93.94,leaning
85.98,39.44,93.81,leaning
86.67,39.56,93.26,leaning
87.93,40.05,94.31,leaning
87.7,39.81,95.47,leaning
87.0,39.6,96.37,leaning
86.24,39.58,96.41,leaning
85.64,39.15,96.27,leaning
86.01,39.23,95.39,leaning
85.78,39.82,94.65,leaning
85.2,39.48,93.82,leaning
85.19,39.02,93.9,leaning
85.27,38.53,93.79,leaning
85.33,38.64,93.84,leaning
85.53,38.85,93.82,leaning
86.3,38.77,93.63,leaning
86.51,38.71,93.69,leaning
86.46,38.81,93.71,leaning
86.38,38.64,93.63,leaning
86.43,38.77,93.76,leaning
86.35,38.87,93.87,leaning
86.08,38.87,93.74,leaning
86.02,38.78,93.42,leaning
86.08,39.01,93.2,leaning
86.19,38.85,93.35,leaning
85.97,38.85,93.64,leaning
86.08,38.76,94.06,leaning
86.32,38.8,94.34,leaning
86.53,38.86,94.64,leaning
86.73,38.89,94.82,leaning
86.36,38.84,95.18,leaning
85.76,38.97,94.0,leaning
84.21,38.54,92.19,leaning
83.68,38.4,90.91,leaning
83.65,38.61,91.71,leaning
83.03,37.87,91.36,leaning
84.04,38.43,88.96,leaning
83.68,38.42,88.73,leaning
83.65,38.79,91.1,leaning
82.44,39.23,90.45,leaning
82.0,38.82,91.08,leaning
85.53,39.12,92.52,leaning
86.83,39.41,92.68,leaning
86.08,38.83,93.16,leaning
84.17,39.0,94.05,leaning
83.43,39.12,93.98,leaning
83.44,39.43,94.59,leaning
83.4,39.21,95.53,leaning
83.67,39.18,96.09,leaning
83.33,39.24,96.29,leaning
83.85,39.11,96.37,leaning
83.88,39.19,96.48,leaning
84.05,39.23,94.47,leaning
84.03,39.34,94.45,leaning
84.0,39.38,94.24,leaning
83.44,38.01,90.66,leaning
81.47,37.7,86.12,leaning
83.89,37.35,83.96,leaning
82.99,36.96,85.67,leaning
82.56,37.21,89.13,leaning
83.36,37.25,89.79,leaning
82.98,38.03,87.84,leaning
82.39,37.35,87.85,leaning
80.48,37.48,86.83,leaning
81.66,37.15,85.17,leaning
81.85,36.74,87.83,leaning
83.19,36.27,85.73,leaning
76.25,36.67,84.88,leaning
78.41,37.1,84.68,leaning
77.63,35.68,85.97,leaning
78.39,35.71,85.43,leaning
79.09,35.39,85.17,leaning
79.0,34.78,84.54,leaning
79.19,34.28,83.13,leaning
78.3,33.82,83.36,leaning
77.84,33.98,83.75,leaning
77.83,34.02,83.86,leaning
77.14,33.93,84.81,leaning
77.5,34.08,85.27,leaning
78.32,34.37,86.87,leaning
78.9,34.65,85.47,leaning
78.94,34.25,83.97,leaning
79.45,34.2,83.15,leaning
79.54,34.2,83.21,leaning
79.49,34.14,83.54,leaning
78.62,34.43,83.28,leaning
79.03,34.58,84.54,leaning
80.38,34.42,85.5,leaning
79.28,34.68,87.1,leaning
78.64,34.18,86.03,leaning
78.38,33.84,84.77,leaning
76.86,34.17,85.9,leaning
76.53,34.31,86.61,leaning
76.44,34.27,87.18,leaning
76.54,34.2,87.19,leaning
69.82,34.11,86.82,leaning
57.84,33.7,86.7,leaning
44.75,33.36,86.23,leaning
42.12,32.97,83.77,leaning
40.3,32.62,82.98,leaning
37.65,31.75,81.31,leaning
37.32,31.77,81.33,leaning
39.09,31.79,81.72,leaning
39.62,32.21,82.46,leaning
39.17,32.28,83.0,leaning
39.15,31.8,82.45,leaning
38.61,31.47,82.29,leaning
38.85,31.46,82.09,leaning
39.33,31.31,82.06,leaning
40.02,31.49,81.02,leaning
39.92,31.32,80.66,leaning
39.64,31.41,81.39,leaning
25.72,31.86,82.94,leaning
16.26,32.06,84.45,leaning
10.22,31.83,82.77,leaning
20.92,32.04,81.32,leaning
14.15,32.98,79.78,leaning
5.47,32.99,80.63,leaning
6.98,31.76,79.69,leaning
11.94,32.11,78.71,leaning
12.13,31.93,77.94,leaning
11.76,30.96,76.39,leaning
12.77,31.14,76.37,leaning
12.7,32.35,77.41,leaning
12.33,31.51,77.22,leaning
11.02,30.84,76.3,leaning
11.56,31.5,77.17,leaning
11.16,31.79,77.62,leaning
11.16,31.66,77.73,leaning
11.49,31.55,77.97,leaning
13.11,31.47,77.7,leaning
13.75,31.06,77.47,leaning
13.87,30.87,77.23,leaning
22.18,30.19,75.08,leaning
33.29,29.67,74.16,leaning
42.89,30.33,75.42,leaning
45.06,29.67,74.55,leaning
47.32,28.64,75.11,leaning
50.74,30.73,76.53,leaning
61.14,30.22,78.02,leaning
62.38,30.94,78.15,leaning
66.41,31.71,78.31,leaning
71.25,32.17,78.16,leaning
72.96,31.29,75.66,leaning
73.06,29.37,74.51,leaning
75.63,28.6,75.25,leaning
81.79,29.27,74.71,leaning
81.8,30.15,74.6,leaning
86.57,29.79,71.48,leaning
92.08,30.42,69.48,leaning
94.57,30.45,67.72,leaning
95.73,30.31,68.1,leaning
97.0,30.1,67.86,leaning
104.85,29.37,64.2,leaning
105.75,29.69,65.01,leaning
105.92,30.23,64.44,leaning
104.67,30.13,64.72,leaning
103.95,30.71,64.51,leaning
103.56,30.57,63.33,leaning
103.62,30.57,63.67,leaning
88.05,30.27,66.06,leaning
68.12,30.49,74.51,leaning
64.66,30.7,80.87,leaning
60.93,31.7,85.39,leaning
57.99,31.81,86.71,leaning
54.38,32.05,88.44,leaning
53.24,32.06,88.55,leaning
52.72,32.04,87.91,leaning
50.77,31.81,87.59,leaning
51.3,31.91,86.6,leaning
52.04,32.17,85.71,leaning
54.77,32.29,86.2,leaning
55.17,32.55,86.52,leaning
55.45,32.37,87.22,leaning
47.2,31.93,86.24,leaning
44.38,31.34,86.45,leaning
45.03,31.63,91.07,leaning
43.55,31.59,89.66,leaning
43.75,31.21,89.67,leaning
44.36,30.74,88.77,leaning
41.12,30.98,84.37,leaning
37.28,31.05,84.18,leaning
37.95,30.7,84.39,leaning
37.29,31.06,85.38,leaning
39.03,31.03,85.64,leaning
40.6,30.8,85.25,leaning
40.25,30.96,84.8,leaning
40.59,31.1,83.97,leaning
40.61,30.81,84.6,leaning
44.76,30.49,87.43,leaning
44.54,29.53,82.86,leaning
45.56,30.69,80.99,leaning
51.94,31.18,79.63,leaning
56.71,32.19,80.04,leaning
55.81,32.52,79.61,leaning
56.7,32.41,79.43,leaning
60.19,33.27,82.88,leaning
64.9,34.02,86.32,leaning
70.15,35.13,90.07,leaning
69.65,34.79,90.76,leaning
70.54,33.13,90.23,leaning
74.31,32.94,90.49,leaning
74.41,33.26,92.33,leaning
77.84,34.41,92.84,leaning
79.39,34.77,97.39,leaning
79.16,34.43,97.9,leaning
72.16,32.89,91.27,leaning
69.36,33.49,89.95,leaning
72.75,33.63,89.91,leaning
71.2,33.79,89.61,leaning
68.46,33.53,88.33,leaning
68.18,33.53,87.41,leaning
68.77,33.68,87.65,leaning
69.04,33.88,86.12,leaning
69.61,33.88,85.27,leaning
66.75,33.71,84.93,leaning
65.67,33.36,84.07,leaning
62.32,33.13,83.87,leaning
57.8,32.94,83.95,leaning
57.48,32.62,83.9,leaning
55.53,31.89,84.02,leaning
59.55,31.79,83.21,leaning
75.73,31.94,84.44,leaning
80.46,32.5,94.69,leaning
84.28,32.93,99.48,leaning
93.74,35.61,101.96,leaning
99.26,37.02,102.05,leaning
100.94,37.95,102.78,leaning
102.95,38.29,103.84,leaning
99.23,38.09,102.67,leaning
97.82,37.27,97.77,leaning
98.51,36.97,97.74,leaning
98.62,37.73,98.69,leaning
98.45,37.68,100.68,leaning
100.43,38.22,103.23,leaning
102.59,38.79,103.92,leaning
101.2,38.47,102.56,leaning
101.83,37.44,98.83,leaning
100.13,37.54,98.79,leaning
104.83,38.2,101.0,leaning
104.55,38.32,101.21,leaning
101.55,38.24,100.12,leaning
105.74,38.04,97.74,leaning
101.09,38.39,98.91,leaning
100.98,38.84,100.95,leaning
104.34,38.63,99.61,leaning
106.14,38.43,97.7,leaning
104.93,38.05,95.25,leaning
103.3,37.68,93.25,leaning
103.3,37.6,90.88,leaning
103.22,37.2,89.28,leaning
101.92,37.45,90.5,leaning
101.1,37.81,92.25,leaning
101.22,37.88,93.58,leaning
101.94,37.82,93.44,leaning
102.65,37.67,92.07,leaning
102.75,37.56,91.92,leaning
102.61,37.98,92.31,leaning
103.23,38.83,92.23,leaning
104.05,38.6,92.07,leaning
102.8,37.51,93.26,leaning
102.47,37.26,92.59,leaning
100.65,38.2,91.53,leaning
100.55,38.26,91.56,leaning
100.61,38.34,89.71,leaning
100.2,37.36,90.56,leaning
99.13,37.14,89.68,leaning
99.66,36.75,88.47,leaning
100.5,37.17,87.85,leaning
100.99,37.21,88.73,leaning
99.46,37.44,89.18,leaning
96.93,36.83,87.73,leaning
97.42,37.25,87.94,leaning
97.48,38.06,88.95,leaning
98.4,38.28,89.35,leaning
100.32,38.31,88.16,leaning
97.68,38.38,91.69,leaning
97.39,37.78,91.84,leaning
97.5,37.81,91.68,leaning
98.88,37.8,91.95,leaning
