landmark_0_x,landmark_0_y,landmark_0_z,landmark_0_v,landmark_7_x,landmark_7_y,landmark_7_z,landmark_7_v,landmark_8_x,landmark_8_y,landmark_8_z,landmark_8_v,landmark_11_x,landmark_11_y,landmark_11_z,landmark_11_v,landmark_12_x,landmark_12_y,landmark_12_z,landmark_12_v,landmark_13_x,landmark_13_y,landmark_13_z,landmark_13_v,landmark_14_x,landmark_14_y,landmark_14_z,landmark_14_v,landmark_23_x,landmark_23_y,landmark_23_z,landmark_23_v,landmark_24_x,landmark_24_y,landmark_24_z,landmark_24_v,label,is_reliable
0.7309801578521729,0.17759856581687927,-1.1828742027282715,0.9992445707321167,0.78636234998703,0.15543904900550842,-0.9433349370956421,0.9951446652412415,0.6500224471092224,0.09256604313850403,-0.9693293571472168,0.9971644282341003,0.7928696274757385,0.320047527551651,-0.7445629835128784,0.9993956089019775,0.4968043267726898,0.24018242955207825,-0.8282049894332886,0.9979028701782227,0.8040837049484253,0.6173783540725708,-0.7365844249725342,0.9940598011016846,0.32627350091934204,0.522869348526001,-0.8712879419326782,0.9953572154045105,0.5924921631813049,0.6024907231330872,0.01853358745574951,0.9980231523513794,0.4440966248512268,0.5388278961181641,-0.01874806173145771,0.9968916773796082,lean,True
0.7415066361427307,0.16953226923942566,-0.5576987862586975,0.9993194937705994,0.8006325960159302,0.15425138175487518,-0.41695111989974976,0.9956266283988953,0.6587598919868469,0.0874396562576294,-0.44037312269210815,0.9974405169487,0.8004831075668335,0.3196635842323303,-0.3863472640514374,0.9994549751281738,0.4971504807472229,0.24009273946285248,-0.4171007573604584,0.9980849027633667,0.8023597598075867,0.6186355948448181,-0.3973350524902344,0.9946184754371643,0.32712188363075256,0.520014762878418,-0.45738643407821655,0.995685338973999,0.6001223921775818,0.6483779549598694,0.012631995603442192,0.9981964230537415,0.4442331790924072,0.6017806529998779,-0.01253789197653532,0.9971421360969543,lean,True
0.7642529010772705,0.1482967883348465,-0.5059872269630432,0.9993866086006165,0.8173469305038452,0.15093322098255157,-0.34750503301620483,0.9960597157478333,0.6764221787452698,0.0822451263666153,-0.3823171854019165,0.9976897835731506,0.8058660626411438,0.3196423649787903,-0.31738632917404175,0.9995065927505493,0.5002413988113403,0.23950961232185364,-0.3684319853782654,0.998253345489502,0.8032061457633972,0.6151531934738159,-0.33467093110084534,0.9948908090591431,0.3337560296058655,0.5150306224822998,-0.4049505591392517,0.99578857421875,0.6063690185546875,0.6638137698173523,0.012885317206382751,0.998356282711029,0.4445462226867676,0.6176693439483643,-0.012819972820580006,0.9973865151405334,lean,True
0.7796745300292969,0.1492270976305008,-0.4982951283454895,0.99944669008255,0.8249344825744629,0.14710411429405212,-0.3351280093193054,0.9964485168457031,0.6921312212944031,0.08120549470186234,-0.388355553150177,0.997912585735321,0.8117605447769165,0.3238166570663452,-0.30354055762290955,0.9995545148849487,0.5041676759719849,0.23921112716197968,-0.36844590306282043,0.9984131455421448,0.8047184944152832,0.6127949953079224,-0.3145647644996643,0.9951432347297668,0.3345586061477661,0.5150784254074097,-0.41628631949424744,0.9958545565605164,0.6085934638977051,0.6803426146507263,0.013187741860747337,0.9985039234161377,0.44449037313461304,0.627576470375061,-0.0130392387509346,0.9976040124893188,lean,True
0.7806645631790161,0.14575451612472534,-0.46753382682800293,0.9995012879371643,0.8275358080863953,0.14423412084579468,-0.3081265687942505,0.996799886226654,0.6959890723228455,0.07618003338575363,-0.3410957157611847,0.9981153607368469,0.8165451884269714,0.32562321424484253,-0.27552276849746704,0.9995977282524109,0.5105146169662476,0.23879596590995789,-0.3339523375034332,0.9985582828521729,0.8065374493598938,0.6128703355789185,-0.28552180528640747,0.9954322576522827,0.3344253599643707,0.51717209815979,-0.38013213872909546,0.9959595799446106,0.6111173033714294,0.6857115626335144,0.014464320614933968,0.9986410737037659,0.4439793527126312,0.6416021585464478,-0.014248291030526161,0.9978154301643372,lean,True
0.7858540415763855,0.14833609759807587,-0.4743792414665222,0.9995483160018921,0.8272960782051086,0.14425048232078552,-0.315888375043869,0.9971116185188293,0.7021728754043579,0.07816693931818008,-0.3755665421485901,0.9982914924621582,0.8209120035171509,0.32629555463790894,-0.2832346558570862,0.9996358752250671,0.514572024345398,0.2368437498807907,-0.3524896204471588,0.9986845850944519,0.8067206144332886,0.6129290461540222,-0.2971050441265106,0.9955949187278748,0.33567044138908386,0.5156615972518921,-0.3937162756919861,0.9960912466049194,0.6162087321281433,0.6893609762191772,0.014509936794638634,0.9987438321113586,0.44411641359329224,0.6520550847053528,-0.014314278960227966,0.9979751110076904,lean,True
0.784186840057373,0.13960964977741241,-0.5450389385223389,0.9995930790901184,0.8361088037490845,0.13957302272319794,-0.3339070975780487,0.9973987340927124,0.6961360573768616,0.07099597156047821,-0.3842892646789551,0.9984602928161621,0.8251789212226868,0.32976391911506653,-0.2789020836353302,0.999671220779419,0.5138915777206421,0.23626656830310822,-0.3715269863605499,0.9988030195236206,0.8087770342826843,0.6162548065185547,-0.2964023947715759,0.9957193732261658,0.33850163221359253,0.5184268951416016,-0.41845887899398804,0.9962485432624817,0.6182659864425659,0.7018324136734009,0.015153331682085991,0.9988546967506409,0.4421531558036804,0.6675755977630615,-0.01485743373632431,0.9981429576873779,lean,True
0.7820387482643127,0.1412101686000824,-0.6027079820632935,0.9996330738067627,0.8407108187675476,0.13996534049510956,-0.36121881008148193,0.9976572394371033,0.7002143263816833,0.058870311826467514,-0.4115159511566162,0.9986128211021423,0.825770378112793,0.3330599367618561,-0.27833759784698486,0.9997016191482544,0.5135722756385803,0.23532670736312866,-0.3770652413368225,0.9989112615585327,0.8071346282958984,0.6285614371299744,-0.2720002233982086,0.9955302476882935,0.3419039845466614,0.5208344459533691,-0.39822477102279663,0.9963867664337158,0.6084619760513306,0.7390161752700806,0.015901915729045868,0.9989098310470581,0.4235289692878723,0.6997413039207458,-0.015568154864013195,0.998199999332428,lean,True
0.7794042825698853,0.13560979068279266,-0.6035780906677246,0.999668538570404,0.8423157930374146,0.14022962749004364,-0.35498756170272827,0.9978885650634766,0.700485348701477,0.053234100341796875,-0.3986188769340515,0.9987495541572571,0.8309636116027832,0.3334251046180725,-0.2781680226325989,0.9997275471687317,0.5136688351631165,0.23531176149845123,-0.3605502247810364,0.9990066289901733,0.8095908164978027,0.6359754204750061,-0.27612775564193726,0.9943668246269226,0.3439992070198059,0.5269531607627869,-0.3900802433490753,0.996245801448822,0.6095764636993408,0.7526867985725403,0.014810132794082165,0.9989149570465088,0.4249442517757416,0.7089937329292297,-0.014441077597439289,0.9982045888900757,lean,True
0.7894052267074585,0.1377735286951065,-0.474264919757843,0.999698281288147,0.8439024686813354,0.141507089138031,-0.2351573407649994,0.9980921745300293,0.7084978222846985,0.05594760924577713,-0.30161288380622864,0.9988685250282288,0.8305392265319824,0.3424603343009949,-0.18134747445583344,0.9997503757476807,0.5160977244377136,0.2345595359802246,-0.28575748205184937,0.9990891218185425,0.8094677925109863,0.6348718404769897,-0.1796722412109375,0.9922884702682495,0.34688183665275574,0.5268990993499756,-0.31439340114593506,0.9962911605834961,0.6046792268753052,0.7776840329170227,0.018108006566762924,0.9989309906959534,0.41626009345054626,0.7320483922958374,-0.017681773751974106,0.9981387853622437,lean,True
